8.559925431161505912e+03,-2.218667077109418173e+01
8.552773472381097235e+03,-2.306814484287414757e+01
8.624791188686960595e+03,-2.456694678802415410e+01
8.582908015480415997e+03,-2.322292617113144075e+01
8.568953195641703132e+03,-2.197387509575880316e+01
8.717584530788728443e+03,-2.380413664041041955e+01
8.565475387931694058e+03,-2.168064040027468664e+01
8.556822129402826249e+03,-2.086492447493592195e+01
8.721281544360817861e+03,-2.589954495412200686e+01
8.716870777431680835e+03,-2.429484262633307168e+01
8.668451522939900315e+03,-2.476953669972899164e+01
8.464282818434892761e+03,-2.015164617402291825e+01
8.564008629383582957e+03,-2.238506433121059302e+01
8.645218963552193600e+03,-2.437014437961362390e+01
8.468436386860066705e+03,-2.027607083926353226e+01
8.490718660834230832e+03,-2.000818460410157584e+01
8.523459653825479108e+03,-1.938453190741914156e+01
8.466813619199090681e+03,-2.066804891766435404e+01
8.586914981908490518e+03,-2.239046396244546244e+01
8.472183013975611175e+03,-1.998005689833838971e+01
8.591112327787102913e+03,-2.349498956430209518e+01
8.536319973515375750e+03,-2.062842011666054987e+01
8.657313769957308978e+03,-2.389260883362192089e+01
8.580937149411060091e+03,-2.360237182245805343e+01
8.569123558000415869e+03,-2.194828905051041801e+01
8.553678579454464852e+03,-2.520633936278269616e+01
8.606296130853821523e+03,-2.368289115858273419e+01
8.502749961376483043e+03,-2.315324409330792932e+01
8.509358680261120753e+03,-2.321867827216373925e+01
8.551803884461482085e+03,-2.191241506236724135e+01
8.712388552581962358e+03,-2.636519574655447329e+01
8.623859932810737519e+03,-2.360559497261266060e+01
8.711905458427076155e+03,-2.381765196852036226e+01
8.669014986498599683e+03,-2.562606026793410763e+01
8.595823435303012957e+03,-2.249575783480056046e+01
8.668670354399246207e+03,-2.429769723325631148e+01
8.705491423735158605e+03,-2.450845120426328805e+01
8.522281121801419431e+03,-1.983138774949195593e+01
8.522548793728108649e+03,-2.112181972421112874e+01
8.445263134199007254e+03,-1.831670079651361860e+01
8.603738890908563917e+03,-2.331876126753816436e+01
8.550585221660401658e+03,-2.157778555422826017e+01
8.682635988192982040e+03,-2.597354288545057699e+01
