4.218126404214300237e+03,-1.550261711613909910e+00
4.206062864809295206e+03,-1.204142780433225202e+00
4.226784445557084837e+03,-1.548387675928997398e+00
4.219921635084421723e+03,-1.325821982089584239e+00
4.196265118694965167e+03,-1.045249631656530509e+00
4.228689800637712324e+03,-1.535952105442164095e+00
4.204188836114057267e+03,-1.380711261740368290e+00
4.235265022708960714e+03,-1.590238739536643076e+00
4.229968168451800921e+03,-1.717729786689531357e+00
4.232482635439662772e+03,-1.648492007373914436e+00
4.271952621181848372e+03,-2.037697805589976152e+00
4.242822633831964595e+03,-1.992979090138567111e+00
4.241509012141616950e+03,-1.796520285819304785e+00
4.219311272207966795e+03,-1.645063574733143907e+00
4.222354237752867448e+03,-1.649472538819563239e+00
4.205575437650011736e+03,-1.223280578917327777e+00
4.235649006994891351e+03,-1.717371280850546800e+00
4.216978635476010822e+03,-1.473375162416641793e+00
4.251540469455155289e+03,-1.699714379646673379e+00
4.209516379416169002e+03,-1.518853455546650411e+00
4.224048939524992420e+03,-1.751755564653092012e+00
4.240934837623755811e+03,-1.856072153872747377e+00
4.226483063726060209e+03,-1.361386052972999972e+00
4.214478350946709725e+03,-1.535492789873005082e+00
4.214850091262914248e+03,-1.310118350183067770e+00
4.243132906665512564e+03,-1.694219265539115060e+00
4.229200867621382713e+03,-1.995770707764143559e+00
4.216910261460810034e+03,-1.534528435679868297e+00
4.209624367079009062e+03,-1.373574391813430662e+00
4.240220865474014317e+03,-1.631154528510184054e+00
4.232291374253830327e+03,-1.799399650402897732e+00
4.217018974536475980e+03,-1.572550897571813433e+00
4.234022169200245116e+03,-1.752674451846174986e+00
4.223738495672809222e+03,-1.398943498477432268e+00
4.231889744629644156e+03,-1.853518669518662287e+00
4.261974413857279615e+03,-1.968599450028730491e+00
4.213867658593787382e+03,-1.415232078435271434e+00
4.208284826361133128e+03,-1.357105379853793536e+00
4.207629812374498215e+03,-1.366821389398892084e+00
4.232442741113110969e+03,-1.806694663490642894e+00
4.206979790696988857e+03,-1.182423975837556096e+00
4.233081631737359203e+03,-1.880864632712762274e+00
4.224776212771536848e+03,-1.582621167144682373e+00
4.245594208894270196e+03,-1.816243370807756774e+00
4.223994674120373020e+03,-1.557991283682736317e+00
4.233550264839656847e+03,-1.530883026557393833e+00
4.209565137857529407e+03,-1.282786025276189346e+00
4.219098859964482472e+03,-1.583151976455785315e+00
4.229757614326608746e+03,-1.629654361059200252e+00
4.220051008079175517e+03,-1.668587619429561464e+00
4.217491297253846824e+03,-1.529184371784071184e+00
4.217069089554627681e+03,-1.583839842756540106e+00
4.242015484332132473e+03,-1.944021266786481572e+00
4.205428320757033362e+03,-1.372563139225943196e+00
4.254133216827726756e+03,-1.797743031166885386e+00
4.228201826029562653e+03,-1.507160624702394980e+00
4.236439223306062559e+03,-1.761794764819387904e+00
4.212002485855496161e+03,-1.783453075613654626e+00
4.275014029756254786e+03,-2.307117335695355376e+00
4.211014245196226511e+03,-1.348097541833058299e+00
4.234646818016376528e+03,-1.662184122244707574e+00
4.240981918940711694e+03,-1.856527662430441650e+00
4.260191241778810763e+03,-2.124573590736690054e+00
4.229995971157729400e+03,-1.637728856884141493e+00
4.251827274554738324e+03,-2.086899641389245108e+00
4.251323628081139759e+03,-2.035976007808733890e+00
4.202251912077294037e+03,-1.353205523290319512e+00
4.234934519111563532e+03,-1.675163598370692064e+00
4.236259452341662836e+03,-1.683420599304262577e+00
4.229935786189966166e+03,-1.873098695195724694e+00
4.233441227974497451e+03,-1.828463627901965260e+00
4.251155442922095972e+03,-2.030165729090824378e+00
4.218985482212372517e+03,-1.342351511036980138e+00
4.226963420108973878e+03,-1.762835193908552700e+00
4.239172492452421466e+03,-1.691076941528268707e+00
4.246879914081123388e+03,-1.629967137373045327e+00
4.229879945281296386e+03,-1.843881007317976772e+00
4.241744628088396894e+03,-1.861252058005088195e+00
4.234241655458434252e+03,-1.631196382534843226e+00
4.217691641063036514e+03,-1.651032338878648975e+00
4.216716237574943989e+03,-1.242285383496016804e+00
4.246867658728371680e+03,-1.824366923982912336e+00
4.219927299080460216e+03,-1.372381362656094561e+00
4.209711034989600194e+03,-1.437474213509742471e+00
4.238268617852329044e+03,-1.517740070237537653e+00
4.227889781760097321e+03,-1.665017890283677415e+00
4.210376401498140694e+03,-1.471197442989955029e+00
4.236453085669835673e+03,-1.651409572502082979e+00
4.207647760529367588e+03,-1.291431372219625784e+00
4.251285419870690930e+03,-2.059752340290153860e+00
4.229834767796043707e+03,-1.469483476714255943e+00
4.235584587331502917e+03,-1.685425561265100347e+00
4.248498689543807814e+03,-1.854079642673129191e+00
4.219665813192766109e+03,-1.627724414625317806e+00
4.241923106337799254e+03,-1.978610807391619764e+00
4.241692328183688915e+03,-1.762113830051636132e+00
4.218607521557237305e+03,-1.504446723313552559e+00
4.211647130413305604e+03,-1.215111682577959762e+00
4.240267105357019318e+03,-1.814619835062973641e+00
4.249646862313702513e+03,-2.135965866159202697e+00
4.225077317316530753e+03,-1.638873382374383514e+00
4.221242864404456668e+03,-1.805022682780497156e+00
4.204784215680972011e+03,-1.316995602277426514e+00
4.226220331297083249e+03,-1.770840721025507047e+00
4.226507199926025351e+03,-1.543319368575072792e+00
4.217404143453430152e+03,-1.467933061216623258e+00
4.227330017264123853e+03,-1.770353948107999287e+00
4.245953866352547266e+03,-1.951260366616393682e+00
4.233885222902157693e+03,-1.533384341555343200e+00
4.216200851128822251e+03,-1.402902454452709113e+00
4.233340842236603748e+03,-1.562505423180036601e+00
4.225860283698088097e+03,-1.639697772802216402e+00
4.226106443599040176e+03,-1.591515925292807276e+00
4.239001944902918694e+03,-1.914069682924574689e+00
4.256599700285225481e+03,-2.152877325008635712e+00
4.223968718300295222e+03,-1.748831574007742695e+00
4.247766542861314520e+03,-1.788962915880802029e+00
4.227278439974616049e+03,-1.656236173288142766e+00
4.243380264699755571e+03,-1.805680618295488093e+00
4.243691973794357182e+03,-1.736542251058163622e+00
4.230354245285348952e+03,-1.662230511752365247e+00
4.241667704614949798e+03,-1.959753927973152621e+00
4.262431547509399024e+03,-1.961893235411511949e+00
4.244180031213079019e+03,-1.747001511550765107e+00
4.241585197512389641e+03,-1.962742610915126917e+00
4.214880537522833038e+03,-1.550913106122407292e+00
4.220565620899941678e+03,-1.429945069270474933e+00
4.251963705502427729e+03,-1.695192268770657318e+00
4.278283548501664882e+03,-2.518288059479520058e+00
4.210137662628077123e+03,-1.557908147347567773e+00
4.194645958774611245e+03,-1.280798847096130011e+00
4.199349276315479074e+03,-1.295736049264185841e+00
4.207936831467911361e+03,-1.581331147270752968e+00
4.245566380485310219e+03,-1.779090383403491460e+00
4.233864620070543424e+03,-1.783238818291757788e+00
4.246290566558454884e+03,-2.095007062253483987e+00
4.202122724658317566e+03,-1.255038272346739703e+00
4.211570120173762007e+03,-1.619488219019391329e+00
4.250795760240053824e+03,-1.854133233875095321e+00
4.189589148288550859e+03,-1.149762890344531385e+00
4.235555436491624278e+03,-1.468718114613021708e+00
4.237618740893510221e+03,-1.863947815708482780e+00
4.241734446339671194e+03,-1.600499604122223918e+00
4.235499363984020420e+03,-1.892837777297760260e+00
4.225663768333420194e+03,-1.642137336334765108e+00
4.244974545833435513e+03,-1.977605197173570417e+00
4.199373740127691235e+03,-1.371986457415397043e+00
4.237408355937505803e+03,-1.983542538332099259e+00
4.235376501844407358e+03,-1.513117890947069499e+00
4.235131919124616616e+03,-1.939573797015600398e+00
4.221896938839143331e+03,-1.528351998600670614e+00
4.230395878652260762e+03,-1.599411453670427363e+00
4.232004860297118285e+03,-1.628100778268883886e+00
4.260768696533584261e+03,-1.859576926130230845e+00
4.280046511667713276e+03,-2.466612950778085178e+00
4.242880523606560928e+03,-1.988400002705603020e+00
4.228696549251660144e+03,-1.720347303268414896e+00
4.217239953732569120e+03,-1.373109443285076114e+00
4.220792644338845093e+03,-1.253841451043276045e+00
4.246834850095696311e+03,-1.833741050959357244e+00
4.235863606846502989e+03,-1.923801866600111321e+00
4.218850600046014733e+03,-1.585958401013151775e+00
4.222038058495515543e+03,-1.806615478764707738e+00
4.225086918463473921e+03,-1.397466602585437645e+00
4.243231397363511860e+03,-1.746153142920051415e+00
4.218260848245557099e+03,-1.696439375609109845e+00
4.226000750417574636e+03,-1.531507730792544208e+00
4.223058384007676977e+03,-1.893239072262578482e+00
4.224789095975054806e+03,-1.356083916876463125e+00
4.180596172749695143e+03,-8.442918926005984481e-01
4.214505726195698116e+03,-1.447539773154264520e+00
4.230045771726841849e+03,-1.463938391714459497e+00
4.225047529255645713e+03,-1.719248804052126767e+00
4.237598303131201646e+03,-1.731349893978995080e+00
4.224702051860354004e+03,-1.478636977386932339e+00
4.230147410298042814e+03,-1.554502707795057947e+00
4.216997438666752714e+03,-1.524906569012329349e+00
4.224124528623482547e+03,-1.532038887304578489e+00
4.228440263013794720e+03,-1.692912646002272758e+00
4.198666005260453858e+03,-9.434637875282070318e-01
4.206252142113989066e+03,-1.208627831064364333e+00
4.225796143133738951e+03,-1.921055990620158083e+00
4.230789420243802851e+03,-1.672836285708964699e+00
4.218718848219433312e+03,-1.571664354542682940e+00
4.218275115391359577e+03,-1.453879369198468829e+00
4.238024847303020579e+03,-1.836852791089562897e+00
4.235041553102247235e+03,-1.662655601415675921e+00
4.231818728000090232e+03,-1.642924277764391983e+00
4.204432770944892582e+03,-1.367732774967968856e+00
4.225121159593029006e+03,-1.550814074984962154e+00
4.228192806877063049e+03,-1.618095320629777234e+00
4.223677820454917310e+03,-1.758011821968316735e+00
4.204581807453778310e+03,-1.322271249357097167e+00
4.215399463874710818e+03,-1.789425837724275103e+00
4.218140676497909226e+03,-1.467610391334349451e+00
4.218700817928675860e+03,-1.426068785856998700e+00
4.241446358172396685e+03,-1.658057426015528968e+00
4.230034172362839854e+03,-1.894983854270384960e+00
4.204276536595953075e+03,-1.271923688421116028e+00
4.226786220047897586e+03,-1.673989120647643380e+00
4.216061903107993203e+03,-1.306953115028781864e+00
4.242925947117595570e+03,-1.951556577212306465e+00
4.209675237925278452e+03,-1.425670401523803976e+00
4.237103195762161704e+03,-1.712939253931912376e+00
4.226308973584076739e+03,-1.784249052858706053e+00
4.221691816875814766e+03,-1.547428377318597947e+00
4.235903211293682034e+03,-1.761105807801516931e+00
4.260725771485978839e+03,-2.002274353656694927e+00
4.238396214450911430e+03,-1.782489030766271743e+00
4.218117696903793330e+03,-1.410926394564433695e+00
4.234549842527227156e+03,-1.833040528764660060e+00
4.237629607459482031e+03,-2.020558042205826244e+00
4.241087177376443833e+03,-1.892495816726259994e+00
