bit_flux_iso,hsc_flux_iso,bit_iso_fluxerr,hsc_iso_fluxerr,bit_flux_kron,hsc_flux_kron,bit_kron_fluxerr,hsc_kron_fluxerr,bit_background,hsc_background,bit_thresh,hsc_thresh,bit_maxflux,hsc_maxflux,bit_isoarea,hsc_isoarea,bit_xworld,hsc_xworld,bit_yworld,hsc_yworld,bit_alpha,hsc_alpha,bit_delta,hsc_delta,bit_a,hsc_a,bit_b,hsc_b
3.205808999999999786e-04,3.263926000000000105e+00,5.830196000000000244e-05,8.615080999999999434e-02,1.634578999999999937e-03,3.917654000000000192e+00,2.203607000000000059e-04,1.403451000000000004e-01,6.349323999999999723e-04,2.148436000000000096e-03,3.305410999999999988e-05,1.463198999999999923e-02,6.555387999999999450e-05,1.230791999999999997e-01,6.000000000000000000e+00,7.200000000000000000e+01,1.501565832199999875e+02,1.501566194700000096e+02,2.211405835599999925e+00,2.211302661800000013e+00,1.501565832000000000e+02,1.501566195000000050e+02,2.211405800000000088e+00,2.211302700000000065e+00,8.920000000000000151e-01,2.313000000000000167e+00,6.129999999999999893e-01,2.012999999999999901e+00
2.870343999999999934e-03,7.966156999999999755e+01,1.721071999999999977e-04,2.530576999999999965e-01,8.352879000000000553e-03,8.220922000000000196e+01,6.118731000000000083e-04,3.223467999999999889e-01,6.337928000000000485e-04,2.889853999999999860e-03,3.305410999999999988e-05,1.463198999999999923e-02,9.059062000000000104e-05,4.940133999999999914e-01,2.900000000000000000e+01,6.340000000000000000e+02,1.501597823300000130e+02,1.501595998299999906e+02,2.193232790300000179e+00,2.193200586300000143e+00,1.501597822999999892e+02,1.501595997999999952e+02,2.193232800000000093e+00,2.193200599999999945e+00,2.133999999999999897e+00,5.862000000000000099e+00,1.901999999999999913e+00,4.855000000000000426e+00
2.545779999999999875e-04,1.045984999999999943e+00,4.927414999999999985e-05,5.518068000000000278e-02,5.079156999999999726e-04,1.511263999999999941e+00,7.945217999999999660e-05,1.145912999999999932e-01,6.347259000000000278e-04,1.938908000000000038e-03,3.305410999999999988e-05,1.463198999999999923e-02,6.796454999999999966e-05,6.359070000000000000e-02,4.000000000000000000e+00,2.800000000000000000e+01,1.501647405600000127e+02,1.501645523800000035e+02,2.146068536200000043e+00,2.146074455800000003e+00,1.501647405999999876e+02,1.501645523999999909e+02,2.146068500000000157e+00,2.146074500000000107e+00,7.570000000000000062e-01,1.663999999999999924e+00,4.510000000000000120e-01,1.290999999999999925e+00
3.271467000000000233e-04,1.623421999999999921e+00,5.830196000000000244e-05,6.615931999999999369e-02,5.823555999999999915e-04,2.371176000000000172e+00,1.478224999999999895e-04,1.492176000000000058e-01,6.329622000000000026e-04,1.013713999999999978e-03,3.305410999999999988e-05,1.463198999999999923e-02,8.412479999999999795e-05,8.207380999999999704e-02,5.000000000000000000e+00,4.100000000000000000e+01,1.501554104399999972e+02,1.501552649600000109e+02,2.240451370000000164e+00,2.240605959399999847e+00,1.501554103999999938e+02,1.501552650000000142e+02,2.240451399999999982e+00,2.240606000000000098e+00,8.830000000000000071e-01,1.733999999999999986e+00,5.939999999999999725e-01,1.558999999999999941e+00
1.249941999999999980e-03,3.573110999999999926e+00,1.033583000000000028e-04,8.391274999999999429e-02,2.164398000000000103e-03,5.305569000000000202e+00,3.491170000000000254e-04,1.720252999999999921e-01,6.449064999999999485e-04,1.444254000000000067e-03,3.305410999999999988e-05,1.463198999999999923e-02,9.254308000000000369e-05,1.644306000000000101e-01,2.000000000000000000e+01,6.800000000000000000e+01,1.501710091999999861e+02,1.501710006399999884e+02,2.109574670100000215e+00,2.109415801799999990e+00,1.501710091999999861e+02,1.501710006000000135e+02,2.109574700000000025e+00,2.109415799999999841e+00,2.508000000000000007e+00,2.108999999999999986e+00,9.280000000000000471e-01,2.044000000000000039e+00
1.621620000000000049e-03,1.199404999999999966e+01,1.123623999999999934e-04,1.107916000000000040e-01,3.532791999999999877e-03,1.551186000000000043e+01,3.917217999999999872e-04,1.803953000000000084e-01,6.339632999999999683e-04,2.226982000000000180e-03,3.305410999999999988e-05,1.463198999999999923e-02,1.642900999999999943e-04,3.087172999999999723e-01,2.300000000000000000e+01,1.210000000000000000e+02,1.501608768799999893e+02,1.501608313700000110e+02,2.203762055199999903e+00,2.203722457800000090e+00,1.501608769000000052e+02,1.501608314000000064e+02,2.203762100000000057e+00,2.203722500000000029e+00,1.953000000000000069e+00,2.903999999999999915e+00,1.058000000000000052e+00,2.369000000000000217e+00
1.443620999999999967e-03,3.526557999999999993e+01,1.226916999999999895e-04,2.524931000000000259e-01,1.714416999999999981e-03,3.623696000000000339e+01,2.743469000000000007e-04,4.010101999999999833e-01,6.495820000000000023e-04,3.163892000000000180e-03,3.305410999999999988e-05,1.463198999999999923e-02,8.157868000000000411e-05,2.235943999999999987e-01,1.100000000000000000e+01,6.110000000000000000e+02,1.501758928399999888e+02,1.501760860100000059e+02,2.100144085100000169e+00,2.100266192599999915e+00,1.501758928000000139e+02,1.501760859999999980e+02,2.100144100000000069e+00,2.100266200000000083e+00,1.211999999999999966e+00,9.762000000000000455e+00,9.040000000000000258e-01,4.506000000000000227e+00
2.615536000000000228e-04,9.161472000000000504e-01,5.397712999999999730e-05,5.687894999999999757e-02,9.157472000000000268e-04,1.817820999999999909e+00,1.843670000000000053e-04,1.523725999999999969e-01,6.317553000000000057e-04,1.933306000000000087e-03,3.305410999999999988e-05,1.463198999999999923e-02,6.415339999999999465e-05,5.007338000000000067e-02,5.000000000000000000e+00,3.000000000000000000e+01,1.501554844400000093e+02,1.501556328800000131e+02,2.283082210299999915e+00,2.283029034300000149e+00,1.501554844000000060e+02,1.501556329000000005e+02,2.283082199999999951e+00,2.283028999999999975e+00,9.729999999999999760e-01,1.574000000000000066e+00,4.689999999999999725e-01,1.510999999999999899e+00
6.723663000000000382e-03,9.949097000000000435e+01,2.290055999999999949e-04,3.044329000000000063e-01,1.279470000000000086e-02,1.023598000000000070e+02,7.167653999999999866e-04,4.347120999999999902e-01,6.450634000000000012e-04,2.708157000000000099e-03,3.305410999999999988e-05,1.463198999999999923e-02,1.421515000000000094e-04,7.398356000000000376e-01,9.000000000000000000e+01,9.080000000000000000e+02,1.501764622999999972e+02,1.501764805699999954e+02,2.111798135399999943e+00,2.111821621499999857e+00,1.501764622999999972e+02,1.501764805999999908e+02,2.111798100000000122e+00,2.111821599999999854e+00,3.386000000000000121e+00,1.028999999999999915e+01,2.609999999999999876e+00,5.006999999999999673e+00
3.994410999999999795e-04,2.937914000000000136e+00,5.830196000000000244e-05,7.803727000000000580e-02,1.290799000000000026e-03,4.578218999999999816e+00,2.159084999999999878e-04,1.806588000000000083e-01,6.337855000000000528e-04,2.725945000000000017e-03,3.305410999999999988e-05,1.463198999999999923e-02,8.709944000000000442e-05,9.394462000000000645e-02,5.000000000000000000e+00,5.800000000000000000e+01,1.501659908899999891e+02,1.501661800699999958e+02,2.194525303099999824e+00,2.194434972799999883e+00,1.501659908999999971e+02,1.501661800999999912e+02,2.194525300000000012e+00,2.194434999999999913e+00,1.018999999999999906e+00,2.426000000000000156e+00,4.749999999999999778e-01,1.721000000000000085e+00
