bit_flux_iso,hsc_flux_iso,bit_iso_fluxerr,hsc_iso_fluxerr,bit_flux_kron,hsc_flux_kron,bit_kron_fluxerr,hsc_kron_fluxerr,bit_background,hsc_background,bit_thresh,hsc_thresh,bit_maxflux,hsc_maxflux,bit_isoarea,hsc_isoarea,bit_xworld,hsc_xworld,bit_yworld,hsc_yworld,bit_alpha,hsc_alpha,bit_delta,hsc_delta,bit_a,hsc_a,bit_b,hsc_b
3.271467000000000233e-04,8.168978999999999546e-01,5.830196000000000244e-05,4.099122000000000182e-02,5.823555999999999915e-04,1.139855999999999980e+00,1.478224999999999895e-04,9.559855999999999909e-02,6.329622000000000026e-04,8.298245000000000100e-04,3.305410999999999988e-05,9.602629999999999152e-03,8.412479999999999795e-05,4.572745000000000282e-02,5.000000000000000000e+00,3.800000000000000000e+01,1.501554104399999972e+02,1.501552797699999928e+02,2.240451370000000164e+00,2.240603381300000141e+00,1.501554103999999938e+02,1.501552797999999882e+02,2.240451399999999982e+00,2.240603399999999912e+00,8.830000000000000071e-01,1.881999999999999895e+00,5.939999999999999725e-01,1.423000000000000043e+00
1.249941999999999980e-03,2.251065000000000094e+00,1.033583000000000028e-04,4.704309000000000268e-02,2.164398000000000103e-03,3.634497999999999784e+00,3.491170000000000254e-04,1.099537000000000014e-01,6.449064999999999485e-04,1.004499999999999968e-03,3.305410999999999988e-05,9.602629999999999152e-03,9.254308000000000369e-05,9.879190999999999667e-02,2.000000000000000000e+01,5.100000000000000000e+01,1.501710091999999861e+02,1.501710154499999987e+02,2.109574670100000215e+00,2.109411231799999786e+00,1.501710091999999861e+02,1.501710155000000100e+02,2.109574700000000025e+00,2.109411199999999820e+00,2.508000000000000007e+00,2.089999999999999858e+00,9.280000000000000471e-01,1.735999999999999988e+00
1.621620000000000049e-03,2.201044999999999874e+01,1.123623999999999934e-04,1.130774999999999975e-01,3.532791999999999877e-03,2.270628999999999920e+01,3.917217999999999872e-04,1.437190000000000134e-01,6.339632999999999683e-04,1.627290999999999894e-03,3.305410999999999988e-05,9.602629999999999152e-03,1.642900999999999943e-04,3.077074000000000198e-01,2.300000000000000000e+01,2.910000000000000000e+02,1.501608768799999893e+02,1.501607045599999992e+02,2.203762055199999903e+00,2.203762262500000180e+00,1.501608769000000052e+02,1.501607046000000025e+02,2.203762100000000057e+00,2.203762300000000174e+00,1.953000000000000069e+00,4.687999999999999723e+00,1.058000000000000052e+00,2.798999999999999932e+00
5.677933000000000242e-04,3.349300000000000055e-01,6.610820999999999907e-05,2.933652000000000135e-02,1.338439000000000078e-03,6.679760000000000142e-01,2.192561000000000098e-04,7.655383000000000326e-02,6.330017000000000282e-04,1.363003999999999908e-03,3.305410999999999988e-05,9.602629999999999152e-03,9.229947999999999809e-05,3.370109999999999773e-02,8.000000000000000000e+00,1.800000000000000000e+01,1.501683668299999965e+02,1.501684490400000129e+02,2.165706188700000201e+00,2.165692281100000116e+00,1.501683668000000011e+02,1.501684490000000096e+02,2.165706199999999804e+00,2.165692299999999904e+00,1.141000000000000014e+00,1.562999999999999945e+00,5.560000000000000497e-01,9.449999999999999512e-01
1.443620999999999967e-03,3.525215000000000032e+01,1.226916999999999895e-04,1.899067000000000116e-01,1.714416999999999981e-03,3.495063999999999993e+01,2.743469000000000007e-04,2.974576999999999916e-01,6.495820000000000023e-04,1.964950999999999937e-03,3.305410999999999988e-05,9.602629999999999152e-03,8.157868000000000411e-05,1.715393000000000057e-01,1.100000000000000000e+01,7.860000000000000000e+02,1.501758928399999888e+02,1.501760839000000090e+02,2.100144085100000169e+00,2.100271213500000123e+00,1.501758928000000139e+02,1.501760839000000090e+02,2.100144100000000069e+00,2.100271199999999894e+00,1.211999999999999966e+00,1.147499999999999964e+01,9.040000000000000258e-01,4.878000000000000114e+00
2.615536000000000228e-04,1.083436999999999983e+00,5.397712999999999730e-05,5.121401999999999899e-02,9.157472000000000268e-04,2.173786000000000218e+00,1.843670000000000053e-04,1.486254999999999937e-01,6.317553000000000057e-04,1.308048999999999931e-03,3.305410999999999988e-05,9.602629999999999152e-03,6.415339999999999465e-05,3.705896999999999664e-02,5.000000000000000000e+00,5.600000000000000000e+01,1.501554844400000093e+02,1.501556447000000105e+02,2.283082210299999915e+00,2.283034791600000002e+00,1.501554844000000060e+02,1.501556447000000105e+02,2.283082199999999951e+00,2.283034799999999809e+00,9.729999999999999760e-01,2.987999999999999989e+00,4.689999999999999725e-01,1.764999999999999902e+00
6.723663000000000382e-03,6.476748999999999512e+01,2.290055999999999949e-04,1.984544000000000030e-01,1.279470000000000086e-02,6.652666000000000679e+01,7.167653999999999866e-04,2.856502000000000208e-01,6.450634000000000012e-04,1.771222999999999938e-03,3.305410999999999988e-05,9.602629999999999152e-03,1.421515000000000094e-04,4.496458999999999873e-01,9.000000000000000000e+01,8.850000000000000000e+02,1.501764622999999972e+02,1.501764795999999933e+02,2.111798135399999943e+00,2.111816284300000124e+00,1.501764622999999972e+02,1.501764795999999933e+02,2.111798100000000122e+00,2.111816300000000091e+00,3.386000000000000121e+00,1.046899999999999942e+01,2.609999999999999876e+00,4.942000000000000171e+00
3.994410999999999795e-04,2.911830000000000140e+00,5.830196000000000244e-05,5.279020999999999714e-02,1.290799000000000026e-03,4.063513999999999626e+00,2.159084999999999878e-04,1.141596000000000000e-01,6.337855000000000528e-04,1.673330999999999907e-03,3.305410999999999988e-05,9.602629999999999152e-03,8.709944000000000442e-05,8.539075000000000137e-02,5.000000000000000000e+00,6.700000000000000000e+01,1.501659908899999891e+02,1.501661629099999971e+02,2.194525303099999824e+00,2.194435438300000207e+00,1.501659908999999971e+02,1.501661628999999891e+02,2.194525300000000012e+00,2.194435400000000147e+00,1.018999999999999906e+00,2.370000000000000107e+00,4.749999999999999778e-01,1.925000000000000044e+00
3.823976000000000198e-04,1.623788000000000054e+01,6.232742000000000371e-05,1.262622999999999940e-01,1.234878000000000017e-03,1.762555000000000049e+01,2.113626000000000014e-04,1.935406000000000071e-01,6.336920000000000443e-04,1.693332999999999991e-03,3.305410999999999988e-05,9.602629999999999152e-03,8.216057999999999933e-05,1.652649999999999952e-01,6.000000000000000000e+00,3.680000000000000000e+02,1.501668417200000079e+02,1.501666965400000038e+02,2.191616933899999786e+00,2.191652400400000200e+00,1.501668416999999920e+02,1.501666965000000005e+02,2.191616900000000090e+00,2.191652400000000167e+00,9.869999999999999885e-01,5.293999999999999595e+00,6.019999999999999796e-01,3.665000000000000036e+00
1.563144000000000035e-03,1.597236999999999973e+01,1.186679000000000027e-04,1.123503000000000002e-01,3.359496999999999917e-03,1.642297999999999902e+01,3.456221999999999788e-04,1.509511000000000047e-01,6.295781000000000294e-04,1.663987000000000018e-03,3.305410999999999988e-05,9.602629999999999152e-03,1.184930999999999989e-04,2.535298999999999747e-01,2.200000000000000000e+01,2.890000000000000000e+02,1.501565060700000060e+02,1.501563323599999933e+02,2.292383678399999791e+00,2.292499365099999853e+00,1.501565061000000014e+02,1.501563323999999966e+02,2.292383699999999802e+00,2.292499400000000076e+00,2.080999999999999961e+00,4.942999999999999616e+00,1.074000000000000066e+00,2.915999999999999925e+00
3.391326999999999862e-04,1.309957999999999956e+00,5.830196000000000244e-05,5.121401999999999899e-02,7.624275999999999710e-04,1.907337000000000060e+00,1.376151999999999898e-04,1.123503000000000002e-01,6.338506000000000262e-04,1.524795999999999921e-03,3.305410999999999988e-05,9.602629999999999152e-03,7.178354999999999816e-05,4.304895999999999723e-02,6.000000000000000000e+00,5.800000000000000000e+01,1.501690695899999923e+02,1.501691891700000099e+02,2.178911480100000020e+00,2.178762453000000043e+00,1.501690696000000003e+02,1.501691892000000053e+02,2.178911499999999890e+00,2.178762499999999935e+00,8.780000000000000027e-01,2.173999999999999932e+00,6.219999999999999973e-01,1.872000000000000108e+00
3.396694000000000015e-03,6.219039000000000073e+01,1.735122000000000021e-04,1.774106000000000016e-01,1.185293999999999931e-02,6.473528000000000304e+01,6.691132000000000026e-04,2.392749000000000126e-01,6.328294999999999624e-04,1.670238000000000105e-03,3.305410999999999988e-05,9.602629999999999152e-03,9.359645999999999461e-05,2.744415000000000049e-01,5.200000000000000000e+01,7.400000000000000000e+02,1.501626715099999956e+02,1.501626028800000086e+02,2.242888292099999958e+00,2.242800652300000142e+00,1.501626714999999876e+02,1.501626028999999960e+02,2.242888300000000168e+00,2.242800700000000091e+00,2.669999999999999929e+00,7.761000000000000121e+00,1.935999999999999943e+00,4.684000000000000163e+00
1.929153000000000074e-03,5.465682000000000329e+01,1.410996999999999935e-04,1.684037999999999924e-01,4.743940000000000309e-03,5.478569000000000244e+01,5.120720000000000263e-04,2.244269000000000125e-01,6.418564999999999557e-04,1.223595000000000065e-03,3.305410999999999988e-05,9.602629999999999152e-03,7.649243000000000177e-05,3.216881999999999797e-01,3.000000000000000000e+01,6.430000000000000000e+02,1.501783563500000014e+02,1.501782588300000043e+02,2.120330104499999813e+00,2.120497032499999879e+00,1.501783564000000126e+02,1.501782588000000089e+02,2.120330099999999884e+00,2.120496999999999854e+00,3.447000000000000064e+00,7.152000000000000135e+00,1.020000000000000018e+00,4.443999999999999950e+00
1.315966000000000011e-03,8.593526000000000664e+00,1.101804000000000065e-04,9.896870000000000667e-02,2.323102999999999974e-03,9.486591999999999913e+00,2.830584000000000138e-04,1.506793999999999911e-01,6.362126000000000283e-04,1.606702000000000000e-03,3.305410999999999988e-05,9.602629999999999152e-03,8.488860000000000578e-05,9.753699999999999870e-02,1.100000000000000000e+01,2.260000000000000000e+02,1.501756667299999890e+02,1.501755023499999879e+02,2.139889942199999950e+00,2.139943236600000187e+00,1.501756666999999936e+02,1.501755023000000051e+02,2.139889900000000011e+00,2.139943199999999823e+00,1.310999999999999943e+00,3.887000000000000011e+00,6.510000000000000231e-01,3.528000000000000025e+00
1.643328000000000106e-03,5.465682000000000329e+01,1.246548000000000046e-04,1.684037999999999924e-01,5.000395999999999834e-03,5.478569000000000244e+01,4.942176000000000164e-04,2.244269000000000125e-01,6.417856999999999902e-04,1.223595000000000065e-03,3.305410999999999988e-05,9.602629999999999152e-03,9.518174999999999379e-05,3.216881999999999797e-01,2.900000000000000000e+01,6.430000000000000000e+02,1.501783397300000047e+02,1.501782588300000043e+02,2.120565884499999942e+00,2.120497032499999879e+00,1.501783397000000093e+02,1.501782588000000089e+02,2.120565899999999893e+00,2.120496999999999854e+00,3.964999999999999858e+00,7.152000000000000135e+00,8.679999999999999938e-01,4.443999999999999950e+00
3.090569000000000259e-04,2.643390999999999824e+00,5.397712999999999730e-05,6.337412000000000600e-02,4.652189000000000259e-04,3.035824999999999996e+00,8.814427999999999424e-05,9.452075999999999534e-02,6.347663999999999607e-04,1.764373999999999977e-03,3.305410999999999988e-05,9.602629999999999152e-03,7.472257000000000649e-05,6.361999000000000126e-02,5.000000000000000000e+00,8.800000000000000000e+01,1.501668010500000037e+02,1.501667713900000081e+02,2.219226630500000130e+00,2.219089937000000123e+00,1.501668010999999865e+02,1.501667713999999876e+02,2.219226599999999827e+00,2.219089900000000171e+00,7.880000000000000338e-01,2.697999999999999954e+00,5.000000000000000000e-01,2.100000000000000089e+00
3.531841000000000190e-04,1.762979000000000074e+00,6.232742000000000371e-05,5.081233999999999751e-02,1.368716999999999981e-03,2.361336999999999797e+00,2.192561000000000098e-04,1.071218000000000031e-01,6.439924000000000516e-04,1.400940999999999948e-03,3.305410999999999988e-05,9.602629999999999152e-03,7.974588999999999755e-05,7.648541999999999841e-02,6.000000000000000000e+00,5.600000000000000000e+01,1.501786217199999953e+02,1.501785359099999937e+02,2.115332494500000049e+00,2.115311638000000105e+00,1.501786217000000079e+02,1.501785359000000142e+02,2.115332500000000060e+00,2.115311600000000070e+00,1.096999999999999975e+00,1.937000000000000055e+00,5.190000000000000169e-01,1.818000000000000060e+00
3.685935000000000209e-04,1.896482000000000001e+00,5.830196000000000244e-05,5.544081000000000009e-02,5.672557000000000380e-04,2.724245999999999945e+00,1.558185000000000126e-04,1.180424999999999947e-01,6.341413999999999862e-04,1.588306999999999957e-03,3.305410999999999988e-05,9.602629999999999152e-03,7.991376000000000447e-05,7.503384999999999916e-02,7.000000000000000000e+00,6.600000000000000000e+01,1.501751012299999957e+02,1.501752521100000024e+02,2.156243075699999956e+00,2.156260323100000154e+00,1.501751012000000003e+02,1.501752520999999945e+02,2.156243100000000190e+00,2.156260300000000019e+00,1.213000000000000078e+00,2.205999999999999961e+00,4.390000000000000013e-01,1.905999999999999917e+00
2.984516000000000209e-04,2.473079999999999945e+00,4.927414999999999985e-05,6.073235999999999912e-02,4.414487999999999941e-04,3.454590000000000050e+00,7.945217999999999660e-05,1.321306999999999898e-01,6.339435000000000469e-04,1.667988000000000023e-03,3.305410999999999988e-05,9.602629999999999152e-03,7.167400000000000528e-05,7.109704999999999497e-02,4.000000000000000000e+00,7.800000000000000000e+01,1.501656521900000030e+02,1.501655629400000009e+02,2.238404663399999883e+00,2.238418576499999979e+00,1.501656522000000109e+02,1.501655628999999976e+02,2.238404699999999803e+00,2.238418600000000147e+00,7.730000000000000204e-01,2.418000000000000149e+00,4.309999999999999942e-01,2.085999999999999854e+00
8.707209000000000476e-03,6.510545999999999367e+01,2.796062999999999999e-04,1.852088000000000068e-01,1.652059999999999987e-02,6.762745999999999924e+01,8.330100999999999478e-04,2.335542999999999925e-01,6.306948999999999845e-04,1.838926999999999966e-03,3.305410999999999988e-05,9.602629999999999152e-03,1.350617999999999882e-04,3.722866000000000231e-01,1.100000000000000000e+02,7.990000000000000000e+02,1.501603696100000036e+02,1.501602672100000007e+02,2.303260410700000094e+00,2.303391012000000071e+00,1.501603695999999957e+02,1.501602671999999927e+02,2.303260400000000097e+00,2.303390999999999966e+00,3.482000000000000206e+00,7.631999999999999673e+00,2.970000000000000195e+00,4.536999999999999922e+00
2.265191000000000112e-04,1.958534999999999915e+00,4.927414999999999985e-05,6.073235999999999912e-02,1.002021000000000075e-03,2.362835000000000019e+00,1.895614000000000110e-04,9.645212999999999703e-02,6.369085000000000024e-04,1.158118000000000081e-03,3.305410999999999988e-05,9.602629999999999152e-03,7.107342000000000434e-05,5.571939000000000058e-02,4.000000000000000000e+00,8.100000000000000000e+01,1.501784745600000122e+02,1.501783979100000010e+02,2.135850284600000037e+00,2.136049166799999899e+00,1.501784745999999870e+02,1.501783978999999931e+02,2.135850299999999979e+00,2.136049199999999981e+00,7.550000000000000044e-01,2.698999999999999844e+00,4.480000000000000093e-01,2.028999999999999915e+00
6.512344000000000206e-04,1.216133999999999915e+01,8.245143000000000350e-05,1.057743000000000017e-01,1.214573000000000041e-03,1.305438999999999972e+01,2.321644000000000095e-04,1.493133000000000099e-01,6.318122000000000018e-04,1.354622999999999895e-03,3.305410999999999988e-05,9.602629999999999152e-03,8.228007999999999709e-05,1.102922999999999959e-01,6.000000000000000000e+00,2.520000000000000000e+02,1.501652230500000087e+02,1.501651171899999895e+02,2.254198783400000128e+00,2.254357270699999916e+00,1.501652229999999975e+02,1.501651171999999974e+02,2.254198800000000169e+00,2.254357300000000119e+00,8.519999999999999796e-01,4.589000000000000412e+00,6.670000000000000373e-01,3.096999999999999975e+00
2.349623000000000119e-04,2.531924000000000063e+00,4.927414999999999985e-05,6.744666000000000550e-02,5.950077999999999921e-04,2.995118999999999865e+00,1.604250000000000099e-04,1.384911000000000059e-01,6.317761000000000514e-04,1.454301000000000075e-03,3.305410999999999988e-05,9.602629999999999152e-03,6.428569999999999337e-05,6.516167000000000487e-02,4.000000000000000000e+00,9.800000000000000000e+01,1.501739268800000104e+02,1.501740730399999961e+02,2.181294536499999825e+00,2.181160070699999842e+00,1.501739268999999979e+02,1.501740729999999928e+02,2.181294499999999914e+00,2.181160100000000046e+00,1.076999999999999957e+00,3.968999999999999861e+00,3.220000000000000084e-01,1.806999999999999940e+00
7.551678000000000036e-04,8.272473999999999661e-01,8.814427999999999424e-05,4.341880000000000045e-02,1.462682000000000088e-03,1.067309999999999981e+00,2.473543000000000248e-04,8.173210999999999671e-02,6.299145999999999608e-04,1.596952999999999914e-03,3.305410999999999988e-05,9.602629999999999152e-03,8.660938999999999715e-05,4.279615999999999976e-02,1.000000000000000000e+01,4.000000000000000000e+01,1.501595053499999892e+02,1.501596322499999872e+02,2.321029795099999848e+00,2.320895903699999874e+00,1.501595054000000005e+02,1.501596322000000043e+02,2.321029799999999810e+00,2.320895900000000012e+00,1.439999999999999947e+00,1.907999999999999918e+00,8.739999999999999991e-01,1.580999999999999961e+00
7.700173000000000044e-04,1.925340999999999880e+01,7.945217999999999660e-05,1.130774999999999975e-01,3.104401000000000122e-03,1.994147999999999854e+01,2.821993999999999870e-04,1.451378000000000112e-01,6.355787999999999802e-04,2.057137000000000115e-03,3.305410999999999988e-05,9.602629999999999152e-03,1.056492000000000048e-04,2.710399000000000003e-01,1.200000000000000000e+01,2.870000000000000000e+02,1.501693070400000067e+02,1.501691489000000104e+02,2.233844876500000076e+00,2.233873640600000154e+00,1.501693070000000034e+02,1.501691489000000104e+02,2.233844899999999800e+00,2.233873599999999904e+00,1.040000000000000036e+00,4.118000000000000327e+00,9.130000000000000338e-01,3.073999999999999844e+00
2.859625999999999986e-04,1.095176000000000016e+01,4.927414999999999985e-05,1.046055000000000040e-01,8.886824999999999673e-04,1.269383999999999979e+01,1.573690000000000039e-04,1.881722999999999868e-01,6.415658000000000298e-04,1.868649000000000004e-03,3.305410999999999988e-05,9.602629999999999152e-03,8.153501999999999918e-05,1.681381000000000125e-01,5.000000000000000000e+00,2.470000000000000000e+02,1.501818784900000026e+02,1.501816996899999879e+02,2.124504338299999961e+00,2.124509057000000034e+00,1.501818785000000105e+02,1.501816996999999958e+02,2.124504299999999901e+00,2.124509100000000039e+00,7.530000000000000027e-01,4.466999999999999638e+00,4.520000000000000129e-01,2.942000000000000171e+00
2.750784000000000258e-04,6.501572999999999602e+00,4.927414999999999985e-05,7.840513999999999817e-02,5.156247000000000304e-04,7.524892999999999610e+00,1.410996999999999935e-04,1.216332999999999998e-01,6.366202999999999532e-04,1.383075000000000103e-03,3.305410999999999988e-05,9.602629999999999152e-03,6.830384000000000433e-05,1.515771999999999953e-01,5.000000000000000000e+00,1.380000000000000000e+02,1.501815971800000113e+02,1.501817114600000025e+02,2.134323801899999928e+00,2.134285373500000027e+00,1.501815971999999988e+02,1.501817115000000058e+02,2.134323800000000215e+00,2.134285399999999999e+00,7.740000000000000213e-01,2.878000000000000114e+00,4.440000000000000058e-01,2.557999999999999829e+00
8.868196000000000499e-04,1.606383999999999901e+01,9.605300999999999737e-05,1.226398999999999961e-01,4.468538999999999671e-03,1.722440999999999889e+01,4.832886999999999795e-04,1.684037999999999924e-01,6.310649999999999897e-04,1.800146999999999988e-03,3.305410999999999988e-05,9.602629999999999152e-03,6.899820000000000627e-05,1.334287999999999863e-01,1.600000000000000000e+01,3.430000000000000000e+02,1.501655327400000033e+02,1.501653458700000101e+02,2.289386229299999798e+00,2.289408475200000126e+00,1.501655327000000000e+02,1.501653459000000055e+02,2.289386200000000038e+00,2.289408499999999957e+00,2.353000000000000203e+00,5.666000000000000369e+00,1.008000000000000007e+00,3.165000000000000036e+00
4.784599000000000165e-04,1.743199999999999861e+01,6.610820999999999907e-05,1.145179999999999948e-01,1.370460999999999901e-03,1.789621999999999957e+01,2.311163000000000084e-04,1.432905999999999902e-01,6.304836000000000294e-04,1.517979000000000030e-03,3.305410999999999988e-05,9.602629999999999152e-03,8.547491999999999850e-05,2.692068000000000239e-01,9.000000000000000000e+00,2.730000000000000000e+02,1.501604261399999984e+02,1.501603624299999922e+02,2.330633547000000139e+00,2.330709322200000155e+00,1.501604260999999951e+02,1.501603623999999968e+02,2.330633499999999803e+00,2.330709300000000095e+00,9.429999999999999494e-01,3.799999999999999822e+00,6.810000000000000497e-01,3.432999999999999829e+00
