bit_flux_iso,hsc_flux_iso,bit_iso_fluxerr,hsc_iso_fluxerr,bit_flux_kron,hsc_flux_kron,bit_kron_fluxerr,hsc_kron_fluxerr,bit_background,hsc_background,bit_thresh,hsc_thresh,bit_maxflux,hsc_maxflux,bit_isoarea,hsc_isoarea,bit_xworld,hsc_xworld,bit_yworld,hsc_yworld,bit_alpha,hsc_alpha,bit_delta,hsc_delta,bit_a,hsc_a,bit_b,hsc_b
1.661485000000000045e-02,1.599490000000000009e+03,3.881361000000000056e-04,4.715649000000000091e-01,2.800501999999999853e-02,1.586262999999999920e+03,1.043646000000000070e-03,4.080667000000000044e-01,8.493254999999999902e-03,2.186865999999999984e-03,3.361356999999999740e-05,1.463198999999999923e-02,1.275287999999999910e-04,7.201515999999999806e+00,2.400000000000000000e+02,2.212000000000000000e+03,1.501975614199999995e+02,1.501974632099999951e+02,2.259439023300000127e+00,2.259341862499999909e+00,1.501975614000000121e+02,1.501974631999999872e+02,2.259438999999999975e+00,2.259341899999999903e+00,5.328999999999999737e+00,7.139000000000000234e+00,4.961000000000000298e+00,6.368000000000000327e+00
1.482451999999999988e-03,3.451494999999999891e+02,1.206763999999999954e-04,3.064578000000000024e-01,5.130812999999999693e-03,3.429574000000000069e+02,5.231444999999999715e-04,2.905186000000000157e-01,8.493580000000000574e-03,2.950676000000000167e-03,3.361356999999999740e-05,1.463198999999999923e-02,1.006395999999999978e-04,2.992286000000000001e+00,2.200000000000000000e+01,9.210000000000000000e+02,1.502042250300000035e+02,1.502040895000000091e+02,2.186991779299999994e+00,2.186969244800000212e+00,1.502042250000000081e+02,1.502040895000000091e+02,2.186991799999999930e+00,2.186969200000000058e+00,2.646999999999999797e+00,4.903999999999999915e+00,1.169000000000000039e+00,4.716000000000000192e+00
5.592750000000000282e-04,1.097025000000000006e+02,7.432239999999999843e-05,2.450342000000000076e-01,2.404214000000000004e-03,1.089967000000000041e+02,3.471594999999999954e-04,2.639171000000000156e-01,8.493966999999999837e-03,1.349090000000000055e-03,3.361356999999999740e-05,1.463198999999999923e-02,8.094310999999999488e-05,1.318024000000000084e+00,9.000000000000000000e+00,5.940000000000000000e+02,1.502138589099999990e+02,1.502137713900000051e+02,2.104978128599999998e+00,2.104949296200000042e+00,1.502138588999999911e+02,1.502137714000000130e+02,2.104978099999999852e+00,2.104949299999999912e+00,1.348000000000000087e+00,4.692000000000000171e+00,9.539999999999999591e-01,4.044999999999999929e+00
1.021608999999999989e-01,3.971483999999999924e+03,3.802942000000000019e-04,4.560758999999999785e-01,1.002114999999999950e-01,4.459882999999999811e+03,3.627220999999999809e-04,3.777962999999999738e-01,8.493927000000000074e-03,4.782406000000000330e-03,3.361356999999999740e-05,1.463198999999999923e-02,7.642326999999999974e-03,4.967367999999999739e+01,2.530000000000000000e+02,2.128000000000000000e+03,1.501942057999999918e+02,1.501941773199999943e+02,2.326945449900000185e+00,2.326993697999999888e+00,1.501942057999999918e+02,1.501941773000000069e+02,2.326945400000000053e+00,2.326993700000000054e+00,2.783999999999999808e+00,8.669999999999999929e+00,2.455000000000000071e+00,4.511999999999999567e+00
6.599370999999999710e-03,8.050462999999999738e+02,2.613321999999999846e-04,4.318570999999999938e-01,1.421216999999999966e-02,7.989817000000000462e+02,8.004767999999999996e-04,4.056108999999999964e-01,8.493841000000000238e-03,2.439370000000000167e-03,3.361356999999999740e-05,1.463198999999999923e-02,1.097404999999999973e-04,4.011344000000000243e+00,6.500000000000000000e+01,1.833000000000000000e+03,1.502019197500000018e+02,1.502017600199999947e+02,2.259878454399999903e+00,2.259953500499999990e+00,1.502019196999999906e+02,1.502017600000000073e+02,2.259878500000000123e+00,2.259953499999999948e+00,4.320999999999999730e+00,8.121000000000000441e+00,2.278999999999999915e+00,5.543000000000000149e+00
2.489247999999999786e-04,8.324416999999999689e+01,5.010815999999999968e-05,2.438665000000000138e-01,6.143105999999999524e-04,8.805420999999999765e+01,1.026911999999999969e-04,3.343728000000000256e-01,8.493973000000000148e-03,2.224765000000000076e-03,3.361356999999999740e-05,1.463198999999999923e-02,6.926152999999999618e-05,8.571746000000000087e-01,4.000000000000000000e+00,5.760000000000000000e+02,1.501938704499999915e+02,1.501937675899999931e+02,2.320265718699999979e+00,2.320311555299999995e+00,1.501938705000000027e+02,1.501937676000000010e+02,2.320265700000000209e+00,2.320311600000000141e+00,8.179999999999999494e-01,9.413999999999999702e+00,5.100000000000000089e-01,3.250000000000000000e+00
5.133953000000000344e-04,3.008569999999999922e+01,7.086363000000000579e-05,1.563790999999999931e-01,1.608772000000000067e-03,3.078418999999999883e+01,2.434245999999999936e-04,1.788057999999999870e-01,8.493913000000000504e-03,1.404017000000000025e-03,3.361356999999999740e-05,1.463198999999999923e-02,7.853190999999999330e-05,8.879346000000000183e-01,8.000000000000000000e+00,2.420000000000000000e+02,1.501966747900000030e+02,1.501964897999999948e+02,2.295666851500000050e+00,2.295681924400000185e+00,1.501966748000000109e+02,1.501964897999999948e+02,2.295666900000000066e+00,2.295681899999999942e+00,1.282000000000000028e+00,3.257000000000000117e+00,6.079999999999999849e-01,2.662999999999999812e+00
1.828238999999999947e+00,9.031871999999999389e+03,9.369018999999999481e-04,1.065001000000000086e+00,1.747015999999999902e+00,9.235603999999999360e+03,6.575441999999999919e-04,8.549111000000000349e-01,8.495763999999999400e-03,2.149478999999999973e-02,3.361356999999999740e-05,1.463198999999999923e-02,1.144586999999999966e-01,1.869190000000000040e+01,1.631000000000000000e+03,1.135500000000000000e+04,1.502238887400000067e+02,1.502237084799999991e+02,2.100302242700000210e+00,2.100283760199999961e+00,1.502238887000000034e+02,1.502237084999999865e+02,2.100302199999999786e+00,2.100283800000000145e+00,5.020999999999999908e+00,1.506900000000000084e+01,4.458999999999999631e+00,1.325900000000000034e+01
3.394838000000000174e-04,6.521161999999999637e+01,5.489073000000000156e-05,2.170275000000000121e-01,8.893832999999999860e-04,6.667843000000000586e+01,1.888220000000000024e-04,2.591877000000000209e-01,8.492848000000000758e-03,2.683950000000000051e-03,3.361356999999999740e-05,1.463198999999999923e-02,8.025765000000000568e-05,7.053049999999999597e-01,5.000000000000000000e+00,4.640000000000000000e+02,1.502034463800000026e+02,1.502033400999999913e+02,2.239180790199999826e+00,2.239119015800000057e+00,1.502034463999999900e+02,1.502033400999999913e+02,2.239180800000000193e+00,2.239119000000000081e+00,1.060000000000000053e+00,4.689000000000000057e+00,4.109999999999999765e-01,3.939999999999999947e+00
2.114425999999999979e-03,8.050462999999999738e+02,1.434879000000000124e-04,4.318570999999999938e-01,7.031009000000000390e-03,7.989817000000000462e+02,5.530087999999999627e-04,4.056108999999999964e-01,8.493830000000000824e-03,2.439370000000000167e-03,3.361356999999999740e-05,1.463198999999999923e-02,1.054713999999999945e-04,4.011344000000000243e+00,3.400000000000000000e+01,1.833000000000000000e+03,1.502017744899999911e+02,1.502017600199999947e+02,2.260127982999999841e+00,2.259953500499999990e+00,1.502017744999999991e+02,1.502017600000000073e+02,2.260127999999999915e+00,2.259953499999999948e+00,2.202999999999999847e+00,8.121000000000000441e+00,1.792999999999999927e+00,5.543000000000000149e+00
4.205856000000000178e-02,6.859652000000000044e+03,2.998125999999999829e-04,9.397944000000000297e-01,4.301427000000000028e-02,6.596944999999999709e+03,3.420593000000000201e-04,6.673926000000000025e-01,8.494494999999999477e-03,6.091655999999999981e-03,3.361356999999999740e-05,1.463198999999999923e-02,2.735792999999999819e-03,1.037638000000000034e+02,1.580000000000000000e+02,8.856000000000000000e+03,1.502203844100000083e+02,1.502203746000000137e+02,2.104565541900000003e+00,2.104417912600000218e+00,1.502203844000000004e+02,1.502203746000000137e+02,2.104565500000000089e+00,2.104417900000000063e+00,2.508999999999999897e+00,1.646900000000000119e+01,2.222999999999999865e+00,7.383000000000000007e+00
1.283393999999999984e-03,1.224718000000000018e+02,1.051077000000000033e-04,2.103481000000000101e-01,2.431639000000000196e-03,1.210695000000000050e+02,2.947450000000000113e-04,1.933786000000000116e-01,8.493930999999999704e-03,1.833446000000000077e-03,3.361356999999999740e-05,1.463198999999999923e-02,9.072012999999999432e-05,3.340902999999999956e+00,1.800000000000000000e+01,4.400000000000000000e+02,1.501999451499999907e+02,1.501997493899999938e+02,2.284521521699999891e+00,2.284544060800000054e+00,1.501999451000000079e+02,1.501997494000000017e+02,2.284521499999999872e+00,2.284544100000000189e+00,1.465000000000000080e+00,3.309000000000000163e+00,1.064999999999999947e+00,3.096999999999999975e+00
7.347140000000000615e-02,6.673957999999999629e+03,3.550261000000000194e-04,6.777206999999999537e-01,7.275761999999999508e-02,6.471461000000000240e+03,3.682181999999999773e-04,3.359344000000000219e-01,8.492816999999999727e-03,3.278379000000000102e-03,3.361356999999999740e-05,1.463198999999999923e-02,5.787518999999999650e-03,1.400918000000000063e+02,2.160000000000000000e+02,4.506000000000000000e+03,1.501951005500000065e+02,1.501949342400000091e+02,2.342472948799999788e+00,2.342545177299999892e+00,1.501951004999999952e+02,1.501949342000000058e+02,2.342472900000000191e+00,2.342545199999999994e+00,2.774000000000000021e+00,6.703999999999999737e+00,2.428999999999999826e+00,4.597000000000000419e+00
1.496615999999999919e-02,3.697065999999999804e+03,2.137686999999999986e-04,5.614651000000000503e-01,1.682200000000000015e-02,3.573115999999999985e+03,3.420593000000000201e-04,2.759034000000000209e-01,8.493159999999999599e-03,2.034640999999999793e-03,3.361356999999999740e-05,1.463198999999999923e-02,1.199500000000000045e-03,9.368296999999999741e+01,8.100000000000000000e+01,3.110000000000000000e+03,1.502192621400000121e+02,1.502190781900000047e+02,2.121682001399999962e+00,2.121626497899999908e+00,1.502192621000000088e+02,1.502190782000000127e+02,2.121681999999999846e+00,2.121626500000000082e+00,2.016000000000000014e+00,4.850999999999999979e+00,1.834000000000000075e+00,4.302999999999999936e+00
1.805373000000000091e-03,5.149480999999999540e+02,1.074699999999999993e-04,2.783070999999999739e-01,2.350922000000000081e-03,5.008904999999999745e+02,1.927699000000000057e-04,1.955803000000000125e-01,8.492677000000000559e-03,1.983382000000000114e-03,3.361356999999999740e-05,1.463198999999999923e-02,2.242997000000000101e-04,2.040993999999999886e+01,2.100000000000000000e+01,7.750000000000000000e+02,1.502154152500000066e+02,1.502152246999999932e+02,2.154856122099999993e+00,2.154815576099999852e+00,1.502154151999999954e+02,1.502152246999999932e+02,2.154856099999999941e+00,2.154815600000000053e+00,1.324999999999999956e+00,3.273000000000000131e+00,1.070000000000000062e+00,3.201999999999999957e+00
6.891424000000000378e-04,1.575831000000000017e+02,8.384697999999999728e-05,2.523045999999999900e-01,2.665752999999999873e-03,1.566278000000000077e+02,3.072573999999999900e-04,2.507915000000000005e-01,8.493531000000000344e-03,2.141006999999999893e-03,3.361356999999999740e-05,1.463198999999999923e-02,8.581019999999999371e-05,2.526161000000000101e+00,1.100000000000000000e+01,6.370000000000000000e+02,1.502184573600000022e+02,1.502182967100000042e+02,2.127910946700000139e+00,2.127822799800000109e+00,1.502184574000000055e+02,1.502182966999999962e+02,2.127910899999999828e+00,2.127822800000000125e+00,1.540999999999999925e+00,5.258000000000000007e+00,7.149999999999999689e-01,3.269000000000000128e+00
2.467213000000000045e-02,2.996528999999999996e+03,4.727193999999999992e-04,7.958868999999999527e-01,6.957489000000000035e-02,2.970052999999999884e+03,1.731742000000000090e-03,8.069290999999999547e-01,8.493748000000000617e-03,2.774899999999999849e-03,3.361356999999999740e-05,1.463198999999999923e-02,2.111522000000000008e-04,6.555829000000000129e+00,3.030000000000000000e+02,6.443000000000000000e+03,1.502131452300000092e+02,1.502130005799999992e+02,2.193846977599999803e+00,2.193786437099999986e+00,1.502131452000000138e+02,1.502130005999999867e+02,2.193846999999999881e+00,2.193786400000000025e+00,8.010999999999999233e+00,1.519899999999999984e+01,4.431000000000000050e+00,1.170500000000000007e+01
6.354339000000000081e-04,1.199582999999999942e+02,7.432239999999999843e-05,2.375414999999999888e-01,9.098062000000000510e-04,1.187138999999999953e+02,1.834259999999999884e-04,2.314547999999999883e-01,8.494120000000000836e-03,2.015528999999999845e-03,3.361356999999999740e-05,1.463198999999999923e-02,1.017600000000000015e-04,2.872599000000000125e+00,9.000000000000000000e+00,5.460000000000000000e+02,1.502031308500000080e+02,1.502029309499999954e+02,2.281672120200000098e+00,2.281707121300000196e+00,1.502031308999999908e+02,1.502029309000000126e+02,2.281672100000000203e+00,2.281707100000000210e+00,1.358999999999999986e+00,4.048000000000000043e+00,6.710000000000000409e-01,3.621999999999999886e+00
4.975767999999999554e-04,9.922074999999999534e+01,6.722713999999999481e-05,2.270971999999999991e-01,1.250650999999999976e-03,1.003795999999999964e+02,2.307153000000000101e-04,2.363367000000000107e-01,8.493873000000000742e-03,1.908488000000000068e-03,3.361356999999999740e-05,1.463198999999999923e-02,9.029638000000000367e-05,2.204413999999999874e+00,7.000000000000000000e+00,5.080000000000000000e+02,1.502034723499999984e+02,1.502032885700000122e+02,2.278866238800000055e+00,2.278897788400000124e+00,1.502034722999999872e+02,1.502032886000000076e+02,2.278866199999999953e+00,2.278897800000000196e+00,9.869999999999999885e-01,4.115999999999999659e+00,6.919999999999999485e-01,3.680000000000000160e+00
3.869068000000000138e-04,4.765082000000000306e+01,6.338235999999999534e-05,1.711936000000000013e-01,1.356163999999999981e-03,4.842092999999999847e+01,2.339572999999999902e-04,1.848243999999999998e-01,8.493626000000000648e-03,2.636692999999999849e-03,3.361356999999999740e-05,1.463198999999999923e-02,7.873028999999999325e-05,1.493460000000000010e+00,6.000000000000000000e+00,2.920000000000000000e+02,1.502138511199999868e+02,1.502136613099999920e+02,2.186720792600000074e+00,2.186674139099999969e+00,1.502138510999999994e+02,1.502136613000000125e+02,2.186720799999999798e+00,2.186674099999999843e+00,8.559999999999999831e-01,3.080999999999999961e+00,6.560000000000000275e-01,3.008999999999999897e+00
2.016148000000000159e-03,1.201246000000000009e+02,1.287302000000000097e-04,2.316603000000000134e-01,3.015184000000000180e-03,1.193015999999999934e+02,3.006489000000000210e-04,2.337049999999999961e-01,8.493284999999999724e-03,2.219365000000000053e-03,3.361356999999999740e-05,1.463198999999999923e-02,1.385742999999999990e-04,2.692747999999999919e+00,2.900000000000000000e+01,5.300000000000000000e+02,1.502130416599999876e+02,1.502129004800000018e+02,2.203373445600000036e+00,2.203331466399999883e+00,1.502130416999999909e+02,1.502129004999999893e+02,2.203373399999999815e+00,2.203331499999999998e+00,1.826999999999999957e+00,4.488000000000000433e+00,1.189999999999999947e+00,3.309000000000000163e+00
1.058530999999999925e-03,2.406856999999999971e+02,8.384697999999999728e-05,2.409223000000000059e-01,1.578783999999999960e-03,2.356025999999999954e+02,1.691845999999999997e-04,2.022769000000000095e-01,8.494526000000000507e-03,1.579057999999999937e-03,3.361356999999999740e-05,1.463198999999999923e-02,1.903633000000000007e-04,9.168518999999999863e+00,1.000000000000000000e+01,5.830000000000000000e+02,1.502034430399999962e+02,1.502032504599999925e+02,2.294081611599999793e+00,2.294131981100000051e+00,1.502034429999999929e+02,1.502032504999999958e+02,2.294081600000000165e+00,2.294131999999999838e+00,9.659999999999999698e-01,3.580000000000000071e+00,9.180000000000000382e-01,3.109999999999999876e+00
7.776929000000000133e-03,2.840398000000000138e+02,1.721271999999999874e-04,2.694476000000000093e-01,9.166551000000000213e-03,2.753992000000000075e+02,2.947450000000000113e-04,2.060057999999999889e-01,8.493370000000000086e-03,2.332611999999999967e-03,3.361356999999999740e-05,1.463198999999999923e-02,7.555094000000000479e-04,1.034010999999999925e+01,4.600000000000000000e+01,7.150000000000000000e+02,1.502148391100000140e+02,1.502146463100000062e+02,2.204302592199999911e+00,2.204258541799999804e+00,1.502148391000000061e+02,1.502146462999999983e+02,2.204302600000000112e+00,2.204258499999999898e+00,1.838000000000000078e+00,3.696000000000000174e+00,1.530000000000000027e+00,3.140000000000000124e+00
1.621461999999999947e-03,1.048400000000000034e+02,9.767877999999999587e-05,2.010974000000000095e-01,2.863924999999999804e-03,1.030056000000000012e+02,2.641987999999999954e-04,1.806588000000000083e-01,8.492417999999999842e-03,1.507857000000000034e-03,3.361356999999999740e-05,1.463198999999999923e-02,2.256585000000000080e-04,4.512459999999999916e+00,1.500000000000000000e+01,3.980000000000000000e+02,1.502222861799999976e+02,1.502220882800000084e+02,2.141202403099999874e+00,2.141148132900000167e+00,1.502222862000000134e+02,1.502220882999999958e+02,2.141202400000000061e+00,2.141148100000000110e+00,1.217999999999999972e+00,3.177999999999999936e+00,9.629999999999999671e-01,2.783999999999999808e+00
3.721701000000000176e-02,6.512328000000000429e+03,2.707696000000000104e-04,7.531961000000000350e-01,3.759293999999999830e-02,6.298676000000000386e+03,2.921781999999999938e-04,3.803065999999999947e-01,8.494725999999999319e-03,4.340545999999999814e-03,3.361356999999999740e-05,1.463198999999999923e-02,3.380389000000000137e-03,7.413612999999999431e+01,1.340000000000000000e+02,5.588000000000000000e+03,1.502097185199999956e+02,1.502097167700000000e+02,2.264585098299999988e+00,2.264514506999999899e+00,1.502097185000000081e+02,1.502097167999999954e+02,2.264585100000000129e+00,2.264514500000000208e+00,2.351999999999999869e+00,6.556000000000000050e+00,1.901999999999999913e+00,6.036999999999999922e+00
3.968440000000000162e-02,6.335398000000000138e+03,2.834544999999999947e-04,6.623118999999999534e-01,3.985621000000000302e-02,6.134118000000000393e+03,3.113163999999999862e-04,3.181873000000000062e-01,8.494424000000000419e-03,3.181601999999999954e-03,3.361356999999999740e-05,1.463198999999999923e-02,3.712321000000000197e-03,1.240715000000000003e+02,1.390000000000000000e+02,4.368000000000000000e+03,1.502075669200000050e+02,1.502073965099999953e+02,2.286988693900000147e+00,2.286978516800000083e+00,1.502075668999999891e+02,1.502073964999999873e+02,2.286988700000000208e+00,2.286978500000000025e+00,2.307999999999999829e+00,5.807999999999999829e+00,2.120000000000000107e+00,4.761999999999999567e+00
1.040790999999999938e-02,4.763582999999999856e+02,1.778662999999999880e-04,3.208675000000000277e-01,1.138895000000000012e-02,4.604413000000000125e+02,2.843389999999999893e-04,2.322755999999999987e-01,8.494016000000000066e-03,2.579835999999999848e-03,3.361356999999999740e-05,1.463198999999999923e-02,1.145483999999999999e-03,1.843153999999999826e+01,5.700000000000000000e+01,1.011000000000000000e+03,1.502109853199999918e+02,1.502107856799999865e+02,2.252691644200000010e+00,2.252694801300000105e+00,1.502109853000000044e+02,1.502107857000000024e+02,2.252691599999999905e+00,2.252694799999999997e+00,1.822000000000000064e+00,4.177999999999999936e+00,1.550999999999999934e+00,3.524999999999999911e+00
1.002252000000000004e-02,1.269074000000000069e+03,1.778662999999999880e-04,4.129343999999999792e-01,1.068082000000000059e-02,1.225662000000000035e+03,2.744536999999999910e-04,2.452283000000000102e-01,8.493186999999999265e-03,2.017591000000000002e-03,3.361356999999999740e-05,1.463198999999999923e-02,9.844833999999998923e-04,4.429551000000000016e+01,5.300000000000000000e+01,1.633000000000000000e+03,1.502219854999999882e+02,1.502218142300000068e+02,2.172107380299999946e+00,2.172050322700000091e+00,1.502219854999999882e+02,1.502218142000000114e+02,2.172107399999999799e+00,2.172050299999999989e+00,1.897999999999999909e+00,4.392999999999999794e+00,1.506000000000000005e+00,3.733999999999999986e+00
4.201639000000000068e-03,2.223317000000000007e+03,2.137686999999999986e-04,7.403908000000000156e-01,1.057528999999999934e-02,2.213742000000000189e+03,5.030819000000000393e-04,7.720367000000000202e-01,8.493785000000000224e-03,2.750597999999999932e-03,3.361356999999999740e-05,1.463198999999999923e-02,8.693616999999999404e-05,3.393657999999999841e+00,1.600000000000000000e+01,5.482000000000000000e+03,1.502212304999999901e+02,1.502210536199999922e+02,2.182690761899999998e+00,2.182647048699999814e+00,1.502212304999999901e+02,1.502210536000000047e+02,2.182690800000000042e+00,2.182646999999999782e+00,2.495000000000000107e+00,1.567999999999999972e+01,7.990000000000000435e-01,1.039000000000000057e+01
1.234559000000000090e-03,2.223317000000000007e+03,1.142642000000000028e-04,7.403908000000000156e-01,7.677701000000000317e-03,2.213742000000000189e+03,3.939150999999999785e-04,7.720367000000000202e-01,8.493689000000000447e-03,2.750597999999999932e-03,3.361356999999999740e-05,1.463198999999999923e-02,1.057367999999999936e-04,3.393657999999999841e+00,1.000000000000000000e+01,5.482000000000000000e+03,1.502212298100000112e+02,1.502210536199999922e+02,2.182454188999999989e+00,2.182647048699999814e+00,1.502212298000000033e+02,1.502210536000000047e+02,2.182454200000000011e+00,2.182646999999999782e+00,2.040000000000000036e+00,1.567999999999999972e+01,5.270000000000000240e-01,1.039000000000000057e+01
