bit_flux_iso,bit_iso_fluxerr,bit_background,bit_thresh,bit_maxflux,bit_isoarea,bit_xworld,bit_yworld,bit_alpha,bit_delta,bit_a,bit_b
5.094778999999999801e-03,1.898094000000000127e-04,7.321019999999999915e-04,3.452665999999999987e-05,1.797476000000000000e-04,5.100000000000000000e+01,1.978334049199999924e+02,-1.416001965299999998e+00,1.978334049000000050e+02,-1.416001999999999983e+00,1.989999999999999991e+00,1.846999999999999975e+00
2.848949999999999833e-03,1.281575999999999874e-04,7.332966000000000224e-04,3.452665999999999987e-05,3.515085999999999840e-04,2.900000000000000000e+01,1.978269423600000039e+02,-1.406583106300000052e+00,1.978269424000000072e+02,-1.406583099999999975e+00,1.427999999999999936e+00,1.300999999999999934e+00
3.941670999999999890e-03,1.812422000000000111e-04,7.454347000000000273e-04,3.452665999999999987e-05,1.460385000000000079e-04,5.400000000000000000e+01,1.978709343699999863e+02,-1.472224349099999996e+00,1.978709344000000101e+02,-1.472224299999999930e+00,2.204000000000000181e+00,2.024000000000000021e+00
1.968137000000000011e-03,1.281575999999999874e-04,7.334486999999999561e-04,3.452665999999999987e-05,1.117961999999999987e-04,2.900000000000000000e+01,1.978464382100000023e+02,-1.435863137599999950e+00,1.978464381999999944e+02,-1.435863099999999948e+00,1.588000000000000078e+00,1.439000000000000057e+00
1.470441000000000066e-03,1.079629000000000027e-04,7.322086999999999476e-04,3.452665999999999987e-05,1.249885999999999912e-04,1.900000000000000000e+01,1.978384069699999941e+02,-1.424030045899999930e+00,1.978384069999999895e+02,-1.424029999999999907e+00,1.715000000000000080e+00,1.114000000000000101e+00
2.316930000000000031e-03,1.418911000000000076e-04,7.393363999999999709e-04,3.452665999999999987e-05,9.834562999999999779e-05,3.300000000000000000e+01,1.978618967399999917e+02,-1.458362567800000065e+00,1.978618966999999884e+02,-1.458362600000000064e+00,1.949000000000000066e+00,1.423999999999999932e+00
3.462984000000000114e-04,6.089931000000000223e-05,7.321234000000000249e-04,3.452665999999999987e-05,7.861113000000000573e-05,3.000000000000000000e+00,1.978386658299999965e+02,-1.423699060899999980e+00,1.978386658000000011e+02,-1.423699100000000106e+00,7.500000000000000000e-01,6.700000000000000400e-01
3.416378999999999770e-04,5.638180999999999678e-05,7.370082000000000022e-04,3.452665999999999987e-05,7.502693999999999423e-05,6.000000000000000000e+00,1.978549862899999994e+02,-1.447937049799999931e+00,1.978549863000000073e+02,-1.447937000000000030e+00,1.485000000000000098e+00,4.189999999999999836e-01
2.965692000000000133e-04,5.146930999999999934e-05,7.326823000000000103e-04,3.452665999999999987e-05,8.884032000000000528e-05,5.000000000000000000e+00,1.978296198200000049e+02,-1.409799881799999932e+00,1.978296197999999890e+02,-1.409799900000000106e+00,1.066999999999999948e+00,3.210000000000000075e-01
3.948533999999999963e-04,6.510409999999999895e-05,7.412808000000000331e-04,3.452665999999999987e-05,7.092446000000000568e-05,6.000000000000000000e+00,1.978647325000000023e+02,-1.462282178399999966e+00,1.978647325000000023e+02,-1.462282199999999976e+00,9.539999999999999591e-01,6.310000000000000053e-01
4.276427999999999978e-04,6.510409999999999895e-05,7.340013999999999957e-04,3.452665999999999987e-05,8.036435000000000247e-05,8.000000000000000000e+00,1.978262551299999927e+02,-1.404212138599999937e+00,1.978262550999999974e+02,-1.404212100000000074e+00,8.399999999999999689e-01,6.660000000000000364e-01
3.159537000000000239e-04,5.638180999999999678e-05,7.338855999999999722e-04,3.452665999999999987e-05,8.223660000000000475e-05,3.000000000000000000e+00,1.978258211499999959e+02,-1.403574932299999967e+00,1.978258211000000131e+02,-1.403574899999999959e+00,1.092000000000000082e+00,4.119999999999999774e-01
2.263404000000000110e-03,1.455771999999999925e-04,7.370862999999999634e-04,3.452665999999999987e-05,1.154828000000000050e-04,3.300000000000000000e+01,1.978569760299999984e+02,-1.449740705299999988e+00,1.978569760000000031e+02,-1.449740699999999993e+00,3.434000000000000163e+00,1.070000000000000062e+00
3.036941999999999940e-03,1.594718000000000069e-04,7.322271000000000422e-04,3.452665999999999987e-05,1.386899999999999884e-04,3.900000000000000000e+01,1.978358625200000063e+02,-1.415976327100000098e+00,1.978358624999999904e+02,-1.415976300000000077e+00,1.806000000000000050e+00,1.528000000000000025e+00
7.854662999999999576e-04,8.914745999999999706e-05,7.326627999999999743e-04,3.452665999999999987e-05,9.055609999999999853e-05,1.300000000000000000e+01,1.978306513500000108e+02,-1.410176116599999974e+00,1.978306512999999995e+02,-1.410176099999999932e+00,1.298000000000000043e+00,9.729999999999999760e-01
3.839790999999999842e-04,6.510409999999999895e-05,7.433707999999999809e-04,3.452665999999999987e-05,7.116579000000000156e-05,7.000000000000000000e+00,1.978683542800000055e+02,-1.466613138800000105e+00,1.978683542999999929e+02,-1.466613100000000003e+00,1.578000000000000069e+00,4.339999999999999969e-01
5.027898999999999953e-04,7.278859999999999627e-05,7.331313999999999583e-04,3.452665999999999987e-05,8.650386000000000089e-05,8.000000000000000000e+00,1.978476350299999922e+02,-1.435607758600000006e+00,1.978476349999999968e+02,-1.435607800000000100e+00,1.282999999999999918e+00,9.140000000000000346e-01
4.641442999999999871e-04,6.510409999999999895e-05,7.326357999999999829e-04,3.452665999999999987e-05,8.764373999999999852e-05,8.000000000000000000e+00,1.978312486799999874e+02,-1.410679865999999949e+00,1.978312487000000033e+02,-1.410679900000000098e+00,1.395000000000000018e+00,4.600000000000000200e-01
6.531177999999999897e-04,6.905333000000000044e-05,7.375275000000000363e-04,3.452665999999999987e-05,1.130445000000000050e-04,8.000000000000000000e+00,1.978599053499999911e+02,-1.453753100399999942e+00,1.978599054000000024e+02,-1.453753099999999909e+00,7.990000000000000435e-01,7.740000000000000213e-01
2.949696000000000024e-04,5.146930999999999934e-05,7.410261999999999492e-04,3.452665999999999987e-05,8.699985000000000357e-05,3.000000000000000000e+00,1.978650203200000135e+02,-1.461377257699999932e+00,1.978650202999999976e+02,-1.461377300000000101e+00,1.243000000000000105e+00,2.839999999999999747e-01
7.343001000000000476e-04,7.973592000000000483e-05,7.400761999999999532e-04,3.452665999999999987e-05,1.067509999999999949e-04,1.000000000000000000e+01,1.978644736900000112e+02,-1.459800396999999972e+00,1.978644736999999907e+02,-1.459800399999999998e+00,1.548999999999999932e+00,5.679999999999999494e-01
1.449631999999999961e-03,1.079629000000000027e-04,7.418280999999999660e-04,3.452665999999999987e-05,1.638602000000000071e-04,2.000000000000000000e+01,1.978667677800000035e+02,-1.462952389200000036e+00,1.978667677999999910e+02,-1.462952400000000042e+00,1.391000000000000014e+00,1.114000000000000101e+00
8.738961000000000168e-04,9.765615999999999913e-05,7.334578000000000235e-04,3.452665999999999987e-05,7.565121999999999971e-05,9.000000000000000000e+00,1.978428829599999972e+02,-1.427162238800000038e+00,1.978428830000000005e+02,-1.427162199999999936e+00,2.226999999999999869e+00,6.019999999999999796e-01
1.192679999999999955e-02,3.271441000000000041e-04,7.334998999999999599e-04,3.452665999999999987e-05,1.474462000000000114e-04,1.420000000000000000e+02,1.978467413900000054e+02,-1.429645368000000083e+00,1.978467414000000133e+02,-1.429645400000000066e+00,4.724000000000000199e+00,3.104999999999999982e+00
3.415885000000000015e-03,1.782948999999999927e-04,7.333473999999999982e-04,3.452665999999999987e-05,1.312146000000000091e-04,3.200000000000000000e+01,1.978459983200000067e+02,-1.430250027999999896e+00,1.978459982999999909e+02,-1.430250000000000021e+00,2.157000000000000028e+00,1.237000000000000099e+00
2.750292999999999766e-01,9.606992000000000396e-04,7.357935999999999817e-04,3.452665999999999987e-05,7.957278000000000354e-04,1.581000000000000000e+03,1.978538045200000113e+02,-1.433548557299999970e+00,1.978538044999999954e+02,-1.433548599999999951e+00,1.069899999999999984e+01,7.171999999999999709e+00
2.428719000000000017e-01,5.328999999999999970e-04,7.355445000000000386e-04,3.452665999999999987e-05,1.784579000000000026e-02,4.670000000000000000e+02,1.978509943100000044e+02,-1.435523727399999894e+00,1.978509942999999964e+02,-1.435523700000000069e+00,3.321000000000000174e+00,2.928999999999999826e+00
2.956195999999999911e-04,5.638180999999999678e-05,7.330693000000000322e-04,3.452665999999999987e-05,7.209124000000000131e-05,5.000000000000000000e+00,1.978291647599999976e+02,-1.406678827499999951e+00,1.978291648000000009e+02,-1.406678799999999896e+00,1.203000000000000069e+00,3.380000000000000226e-01
1.824735999999999980e-03,1.260735999999999986e-04,7.372817999999999516e-04,3.452665999999999987e-05,1.103148000000000030e-04,2.500000000000000000e+01,1.978611776900000052e+02,-1.454091448000000009e+00,1.978611777000000131e+02,-1.454091400000000034e+00,1.675999999999999934e+00,1.239000000000000101e+00
2.343386999999999998e-04,5.146930999999999934e-05,7.376560999999999795e-04,3.452665999999999987e-05,7.358384999999999514e-05,4.000000000000000000e+00,1.978613539199999991e+02,-1.455076554499999952e+00,1.978613539000000117e+02,-1.455076599999999942e+00,7.720000000000000195e-01,4.410000000000000031e-01
2.076748000000000136e-02,3.398534000000000147e-04,7.341951999999999463e-04,3.452665999999999987e-05,3.530717999999999964e-04,1.820000000000000000e+02,1.978306801500000063e+02,-1.403871373299999892e+00,1.978306800999999950e+02,-1.403871400000000103e+00,5.009999999999999787e+00,3.021999999999999797e+00
6.303195000000000152e-04,8.612462999999999402e-05,7.319765000000000212e-04,3.452665999999999987e-05,8.503080000000000588e-05,1.000000000000000000e+01,1.978377293800000132e+02,-1.419021568800000077e+00,1.978377294000000006e+02,-1.419021599999999994e+00,1.346000000000000085e+00,9.519999999999999574e-01
4.141373999999999967e-04,6.089931000000000223e-05,7.321953000000000402e-04,3.452665999999999987e-05,1.009653999999999939e-04,7.000000000000000000e+00,1.978342734599999915e+02,-1.414067631900000066e+00,1.978342734999999948e+02,-1.414067600000000091e+00,7.610000000000000098e-01,6.570000000000000284e-01
1.437133999999999912e-01,6.107305999999999629e-04,7.338698000000000053e-04,3.452665999999999987e-05,3.451323000000000064e-03,6.090000000000000000e+02,1.978267447400000094e+02,-1.396507519800000097e+00,1.978267447000000061e+02,-1.396507500000000013e+00,5.386000000000000121e+00,4.131000000000000227e+00
3.956634000000000106e-04,6.089931000000000223e-05,7.368836000000000136e-04,3.452665999999999987e-05,8.331943999999999657e-05,6.000000000000000000e+00,1.978576349800000003e+02,-1.448991385900000095e+00,1.978576349999999877e+02,-1.448991399999999929e+00,1.106000000000000094e+00,5.570000000000000506e-01
1.259616000000000078e-03,1.103894000000000039e-04,7.324169000000000382e-04,3.452665999999999987e-05,9.253387999999999707e-05,2.100000000000000000e+01,1.978341310799999917e+02,-1.413227427100000044e+00,1.978341311000000076e+02,-1.413227400000000022e+00,1.401999999999999913e+00,1.199000000000000066e+00
1.856732000000000044e-03,1.381067000000000037e-04,7.339503000000000259e-04,3.452665999999999987e-05,8.801003999999999533e-05,2.900000000000000000e+01,1.978281341699999984e+02,-1.403361039199999993e+00,1.978281341999999938e+02,-1.403361000000000081e+00,2.209999999999999964e+00,1.318000000000000060e+00
2.816122000000000005e-04,5.146930999999999934e-05,7.343325000000000373e-04,3.452665999999999987e-05,6.606313000000000322e-05,5.000000000000000000e+00,1.978492507100000068e+02,-1.436323341300000056e+00,1.978492506999999989e+02,-1.436323299999999970e+00,1.058999999999999941e+00,3.200000000000000067e-01
3.934403999999999744e-04,6.089931000000000223e-05,7.335408000000000293e-04,3.452665999999999987e-05,1.036090000000000036e-04,6.000000000000000000e+00,1.978432714099999998e+02,-1.427028015599999922e+00,1.978432713999999919e+02,-1.427027999999999963e+00,7.059999999999999609e-01,6.760000000000000453e-01
1.444392000000000072e-03,1.079629000000000027e-04,7.322274999999999617e-04,3.452665999999999987e-05,1.585698999999999876e-04,1.800000000000000000e+01,1.978390495699999860e+02,-1.420094174499999973e+00,1.978390496000000098e+02,-1.420094200000000084e+00,1.425999999999999934e+00,1.006000000000000005e+00
2.508268000000000164e-01,5.279056000000000503e-04,7.335700000000000120e-04,3.452665999999999987e-05,1.777103999999999837e-02,4.610000000000000000e+02,1.978473430599999858e+02,-1.428445838900000098e+00,1.978473430999999891e+02,-1.428445799999999988e+00,3.270000000000000018e+00,2.930000000000000160e+00
7.143905000000000307e-04,8.299177000000000518e-05,7.414674999999999478e-04,3.452665999999999987e-05,1.194169000000000052e-04,1.000000000000000000e+01,1.978666766700000039e+02,-1.461637168600000036e+00,1.978666766999999993e+02,-1.461637199999999970e+00,1.374000000000000110e+00,6.909999999999999476e-01
1.336181000000000087e-03,1.127636000000000057e-04,7.337264000000000026e-04,3.452665999999999987e-05,1.115386000000000030e-04,2.000000000000000000e+01,1.978267971299999886e+02,-1.401195984299999919e+00,1.978267970999999932e+02,-1.401196000000000108e+00,1.975000000000000089e+00,8.800000000000000044e-01
2.658277000000000122e-03,1.578019000000000112e-04,7.371345999999999541e-04,3.452665999999999987e-05,1.062501999999999945e-04,2.500000000000000000e+01,1.978594321100000002e+02,-1.450370454800000042e+00,1.978594320999999923e+02,-1.450370500000000007e+00,2.321000000000000174e+00,1.086000000000000076e+00
2.680149999999999742e-04,5.146930999999999934e-05,7.354039000000000149e-04,3.452665999999999987e-05,7.703801000000000409e-05,5.000000000000000000e+00,1.978554076899999927e+02,-1.444705186400000008e+00,1.978554077000000007e+02,-1.444705200000000023e+00,9.599999999999999645e-01,3.459999999999999742e-01
4.115569000000000237e-04,6.089931000000000223e-05,7.367771000000000172e-04,3.452665999999999987e-05,8.349330000000000239e-05,6.000000000000000000e+00,1.978581744599999865e+02,-1.448889050500000053e+00,1.978581744999999898e+02,-1.448889099999999930e+00,8.860000000000000098e-01,5.300000000000000266e-01
4.912758999999999833e-04,7.278859999999999627e-05,7.324541999999999642e-04,3.452665999999999987e-05,7.126375999999999750e-05,7.000000000000000000e+00,1.978414012499999899e+02,-1.423244125599999910e+00,1.978414012000000071e+02,-1.423244100000000012e+00,1.657999999999999918e+00,5.779999999999999583e-01
1.402093999999999997e-03,1.103894000000000039e-04,7.422479000000000056e-04,3.452665999999999987e-05,1.067511999999999953e-04,2.000000000000000000e+01,1.978688140300000100e+02,-1.464141674299999973e+00,1.978688139999999862e+02,-1.464141700000000101e+00,1.403000000000000025e+00,1.274000000000000021e+00
4.179936999999999889e-04,6.905333000000000044e-05,7.465670999999999896e-04,3.452665999999999987e-05,6.880792000000000375e-05,8.000000000000000000e+00,1.978758461099999977e+02,-1.474804540500000094e+00,1.978758460999999897e+02,-1.474804500000000074e+00,1.298000000000000043e+00,6.530000000000000249e-01
7.343783999999999685e-04,8.299177000000000518e-05,7.371561000000000216e-04,3.452665999999999987e-05,8.784002000000000064e-05,1.100000000000000000e+01,1.978596013099999880e+02,-1.450362955099999906e+00,1.978596013000000085e+02,-1.450363000000000069e+00,1.213000000000000078e+00,8.159999999999999476e-01
4.036618999999999971e-03,1.691453999999999950e-04,7.321527999999999673e-04,3.452665999999999987e-05,1.898058000000000048e-04,4.900000000000000000e+01,1.978364762100000007e+02,-1.414721479600000054e+00,1.978364761999999928e+02,-1.414721499999999965e+00,2.379000000000000004e+00,1.508999999999999897e+00
2.927574000000000062e-03,1.526827000000000078e-04,7.320242999999999499e-04,3.452665999999999987e-05,1.843271000000000059e-04,3.300000000000000000e+01,1.978389358400000049e+02,-1.418590852999999985e+00,1.978389358000000016e+02,-1.418590900000000099e+00,1.661000000000000032e+00,1.459999999999999964e+00
9.416630000000000486e-03,1.939512000000000007e-04,7.339522999999999490e-04,3.452665999999999987e-05,6.421899000000000227e-04,6.200000000000000000e+01,1.978285861100000034e+02,-1.402988732999999932e+00,1.978285860999999954e+02,-1.402988700000000089e+00,2.321000000000000174e+00,1.594999999999999973e+00
7.180990999999999633e-04,7.973592000000000483e-05,7.320548999999999763e-04,3.452665999999999987e-05,1.281010999999999923e-04,1.000000000000000000e+01,1.978410919499999920e+02,-1.422569147799999989e+00,1.978410919000000092e+02,-1.422569100000000031e+00,1.147000000000000020e+00,6.999999999999999556e-01
5.049816000000000374e-04,6.905333000000000044e-05,7.467342999999999767e-04,3.452665999999999987e-05,9.311963000000000412e-05,7.000000000000000000e+00,1.978759136699999885e+02,-1.474982309400000080e+00,1.978759137000000123e+02,-1.474982299999999968e+00,1.137999999999999901e+00,6.270000000000000018e-01
6.917909999999999771e-04,7.634133000000000249e-05,7.343523999999999928e-04,3.452665999999999987e-05,9.650282999999999572e-05,1.100000000000000000e+01,1.978529913000000136e+02,-1.439726880999999903e+00,1.978529913000000136e+02,-1.439726899999999921e+00,1.044000000000000039e+00,7.520000000000000018e-01
5.336817999999999900e-04,7.278859999999999627e-05,7.366216000000000083e-04,3.452665999999999987e-05,9.750412000000000185e-05,9.000000000000000000e+00,1.978588383899999883e+02,-1.448528041000000099e+00,1.978588383999999962e+02,-1.448528000000000038e+00,1.116000000000000103e+00,6.590000000000000302e-01
5.602763999999999878e-04,7.634133000000000249e-05,7.320840999999999590e-04,3.452665999999999987e-05,7.819344000000000533e-05,9.000000000000000000e+00,1.978391978100000017e+02,-1.418896956200000004e+00,1.978391977999999938e+02,-1.418897000000000075e+00,1.036000000000000032e+00,7.479999999999999982e-01
7.688238000000000016e-02,5.348847999999999580e-04,7.341819999999999987e-04,3.452665999999999987e-05,1.543024999999999952e-03,4.660000000000000000e+02,1.978283772999999997e+02,-1.397766170199999936e+00,1.978283772999999997e+02,-1.397766199999999959e+00,5.256999999999999673e+00,4.046999999999999709e+00
2.048368000000000064e-03,1.381067000000000037e-04,7.338289999999999700e-04,3.452665999999999987e-05,1.029474000000000030e-04,2.100000000000000000e+01,1.978480532499999924e+02,-1.430913171500000081e+00,1.978480532000000096e+02,-1.430913199999999996e+00,2.266999999999999904e+00,9.989999999999999991e-01
4.095632000000000092e-04,5.638180999999999678e-05,7.375987000000000298e-04,3.452665999999999987e-05,1.122480999999999935e-04,6.000000000000000000e+00,1.978610980599999891e+02,-1.451697396299999943e+00,1.978610980999999924e+02,-1.451697400000000027e+00,7.640000000000000124e-01,5.000000000000000000e-01
1.586125000000000035e-02,3.271441000000000041e-04,7.343131999999999611e-04,3.452665999999999987e-05,2.319679000000000055e-04,1.780000000000000000e+02,1.978308773599999881e+02,-1.403593582699999898e+00,1.978308773999999914e+02,-1.403593599999999997e+00,4.341000000000000192e+00,3.556999999999999940e+00
1.014534000000000095e-03,1.003322000000000014e-04,7.322859999999999613e-04,3.452665999999999987e-05,7.764237999999999912e-05,1.200000000000000000e+01,1.978361710899999935e+02,-1.412622610999999972e+00,1.978361711000000014e+02,-1.412622599999999951e+00,1.229999999999999982e+00,9.429999999999999494e-01
2.074748999999999864e-03,1.150889000000000019e-04,7.442959999999999767e-04,3.452665999999999987e-05,2.189159999999999891e-04,2.100000000000000000e+01,1.978726751700000079e+02,-1.467590753399999892e+00,1.978726752000000033e+02,-1.467590799999999973e+00,1.368000000000000105e+00,1.151000000000000023e+00
1.377694999999999961e-03,1.150889000000000019e-04,7.350542999999999530e-04,3.452665999999999987e-05,1.095540999999999952e-04,2.200000000000000000e+01,1.978567787599999974e+02,-1.442899962999999897e+00,1.978567788000000007e+02,-1.442900000000000071e+00,2.133000000000000007e+00,1.042999999999999927e+00
3.469212999999999746e-04,5.146930999999999934e-05,7.370578000000000025e-04,3.452665999999999987e-05,1.111928000000000037e-04,4.000000000000000000e+00,1.978607465499999876e+02,-1.449720618099999969e+00,1.978607465999999988e+02,-1.449720600000000026e+00,6.209999999999999964e-01,5.819999999999999618e-01
3.944428999999999839e-04,6.089931000000000223e-05,7.323536000000000282e-04,3.452665999999999987e-05,8.201528999999999992e-05,7.000000000000000000e+00,1.978373097699999903e+02,-1.414162474699999894e+00,1.978373098000000141e+02,-1.414162499999999989e+00,1.072000000000000064e+00,5.060000000000000053e-01
5.976707999999999630e-04,7.634133000000000249e-05,7.337385000000000088e-04,3.452665999999999987e-05,9.829749000000000472e-05,8.000000000000000000e+00,1.978482928500000071e+02,-1.430459252899999978e+00,1.978482927999999959e+02,-1.430459300000000100e+00,1.145999999999999908e+00,8.179999999999999494e-01
4.355696000000000047e-04,6.905333000000000044e-05,7.325419999999999805e-04,3.452665999999999987e-05,6.919685999999999871e-05,8.000000000000000000e+00,1.978386607600000104e+02,-1.416181298099999930e+00,1.978386608000000138e+02,-1.416181300000000087e+00,1.002000000000000002e+00,7.079999999999999627e-01
1.685684000000000011e-03,1.381067000000000037e-04,7.332681999999999872e-04,3.452665999999999987e-05,8.376414000000000266e-05,2.800000000000000000e+01,1.978431481199999951e+02,-1.421747671599999929e+00,1.978431481000000076e+02,-1.421747700000000059e+00,2.412999999999999812e+00,1.284999999999999920e+00
8.191779000000000161e-04,9.207110000000000012e-05,7.375383999999999586e-04,3.452665999999999987e-05,7.220230000000000495e-05,1.100000000000000000e+01,1.978621513500000049e+02,-1.451246346700000078e+00,1.978621513999999877e+02,-1.451246299999999989e+00,1.346000000000000085e+00,8.669999999999999929e-01
1.314080999999999999e-01,6.893814000000000062e-04,7.339131000000000257e-04,3.452665999999999987e-05,5.721561999999999482e-04,8.110000000000000000e+02,1.978462229499999978e+02,-1.420952483400000022e+00,1.978462228999999866e+02,-1.420952500000000063e+00,8.287000000000000810e+00,5.378999999999999559e+00
2.512561000000000178e+01,2.018096000000000039e-03,7.468271999999999975e-04,3.452665999999999987e-05,1.027762000000000064e+00,7.098000000000000000e+03,1.978680096900000080e+02,-1.439168967799999921e+00,1.978680096999999876e+02,-1.439168999999999921e+00,6.636999999999999567e+00,5.982999999999999652e+00
8.339646999999999945e-04,8.612462999999999402e-05,7.329367000000000260e-04,3.452665999999999987e-05,1.295447999999999934e-04,1.200000000000000000e+01,1.978426409299999875e+02,-1.421556041199999898e+00,1.978426408999999921e+02,-1.421556000000000042e+00,9.909999999999999920e-01,9.539999999999999591e-01
8.449755999999999673e-04,9.207110000000000012e-05,7.355200999999999580e-04,3.452665999999999987e-05,7.997953999999999827e-05,1.200000000000000000e+01,1.978513923900000009e+02,-1.434209670700000050e+00,1.978513924000000088e+02,-1.434209700000000032e+00,1.342999999999999972e+00,9.569999999999999618e-01
6.999271999999999959e-04,7.634133000000000249e-05,7.327864999999999813e-04,3.452665999999999987e-05,9.957659999999999797e-05,1.100000000000000000e+01,1.978342037099999970e+02,-1.408580256300000055e+00,1.978342036999999891e+02,-1.408580299999999896e+00,1.032000000000000028e+00,7.359999999999999876e-01
5.282526000000000062e-03,1.841422000000000002e-04,7.336308999999999626e-04,3.452665999999999987e-05,2.477738000000000163e-04,5.800000000000000000e+01,1.978455778800000076e+02,-1.424239417599999946e+00,1.978455778999999950e+02,-1.424239400000000044e+00,2.323999999999999844e+00,1.657999999999999918e+00
2.762120999999999977e-04,5.146930999999999934e-05,7.330212000000000012e-04,3.452665999999999987e-05,8.857448000000000242e-05,4.000000000000000000e+00,1.978421212199999957e+02,-1.420378816699999991e+00,1.978421212000000082e+02,-1.420378799999999941e+00,9.759999999999999787e-01,3.459999999999999742e-01
2.771084999999999954e-03,1.400116999999999931e-04,7.340652999999999935e-04,3.452665999999999987e-05,1.817490999999999909e-04,3.100000000000000000e+01,1.978274777599999936e+02,-1.397424636800000064e+00,1.978274777999999969e+02,-1.397424599999999906e+00,1.637999999999999901e+00,1.473000000000000087e+00
9.605515999999999707e-03,2.479089999999999874e-04,7.436514999999999662e-04,3.452665999999999987e-05,3.282479000000000256e-04,9.400000000000000000e+01,1.978734868699999936e+02,-1.465237799999999924e+00,1.978734868999999890e+02,-1.465237799999999924e+00,3.172000000000000153e+00,2.176000000000000156e+00
2.380784999999999985e-01,5.446999999999999585e-04,7.342480999999999878e-04,3.452665999999999987e-05,1.735159999999999828e-02,4.560000000000000000e+02,1.978321167699999990e+02,-1.399312415200000048e+00,1.978321167999999943e+02,-1.399312399999999901e+00,3.311999999999999833e+00,2.875999999999999890e+00
3.808937000000000087e-03,1.455771999999999925e-04,7.340803000000000128e-04,3.452665999999999987e-05,3.409234000000000027e-04,3.300000000000000000e+01,1.978259931599999959e+02,-1.395165565199999902e+00,1.978259931999999992e+02,-1.395165599999999895e+00,1.737999999999999989e+00,1.296999999999999931e+00
4.472475000000000170e-04,6.905333000000000044e-05,7.333008999999999708e-04,3.452665999999999987e-05,8.974719000000000630e-05,8.000000000000000000e+00,1.978424638399999935e+02,-1.420168756700000090e+00,1.978424637999999902e+02,-1.420168799999999898e+00,1.258999999999999897e+00,6.169999999999999929e-01
2.644136999999999963e-03,1.561141999999999901e-04,7.355442000000000447e-04,3.452665999999999987e-05,1.498267999999999866e-04,3.600000000000000000e+01,1.978583013999999878e+02,-1.443462926900000109e+00,1.978583013999999878e+02,-1.443462900000000104e+00,2.101999999999999869e+00,1.633000000000000007e+00
1.204603999999999961e-03,9.765615999999999913e-05,7.341179999999999668e-04,3.452665999999999987e-05,1.474319999999999938e-04,1.500000000000000000e+01,1.978294192399999929e+02,-1.400227321300000050e+00,1.978294191999999896e+02,-1.400227300000000064e+00,1.157999999999999918e+00,1.112999999999999989e+00
1.435103000000000073e-03,1.103894000000000039e-04,7.335328000000000117e-04,3.452665999999999987e-05,1.145087000000000036e-04,2.100000000000000000e+01,1.978486997200000133e+02,-1.429134251800000088e+00,1.978486996999999974e+02,-1.429134300000000080e+00,1.657000000000000028e+00,9.959999999999999964e-01
6.764138999999999742e-03,1.768029000000000009e-04,7.326687000000000347e-04,3.452665999999999987e-05,6.329750999999999564e-04,5.200000000000000000e+01,1.978366848100000084e+02,-1.410514302900000017e+00,1.978366848000000005e+02,-1.410514299999999999e+00,1.907000000000000028e+00,1.536999999999999922e+00
3.139792000000000190e-03,1.659835000000000076e-04,7.356185000000000111e-04,3.452665999999999987e-05,1.945189000000000054e-04,3.500000000000000000e+01,1.978586214299999995e+02,-1.443367296599999960e+00,1.978586214000000041e+02,-1.443367300000000020e+00,2.069999999999999840e+00,1.631000000000000005e+00
2.043703999999999920e-03,1.281575999999999874e-04,7.333473999999999982e-04,3.452665999999999987e-05,1.689395000000000111e-04,2.800000000000000000e+01,1.978343959100000120e+02,-1.407143684100000014e+00,1.978343959000000041e+02,-1.407143699999999997e+00,1.637999999999999901e+00,1.268999999999999906e+00
1.045574999999999977e-03,9.765615999999999913e-05,7.336059000000000026e-04,3.452665999999999987e-05,9.067926999999999552e-05,1.400000000000000000e+01,1.978422199299999988e+02,-1.418851793199999989e+00,1.978422199000000035e+02,-1.418851800000000107e+00,1.804999999999999938e+00,7.800000000000000266e-01
8.895640000000000231e-04,9.207110000000000012e-05,7.332455999999999783e-04,3.452665999999999987e-05,1.220020000000000018e-04,1.200000000000000000e+01,1.978343312199999957e+02,-1.407379534699999990e+00,1.978343312000000083e+02,-1.407379500000000005e+00,1.243000000000000105e+00,9.230000000000000426e-01
2.539034999999999925e-04,5.146930999999999934e-05,7.340937000000000287e-04,3.452665999999999987e-05,6.990087999999999879e-05,5.000000000000000000e+00,1.978291956500000026e+02,-1.399807761499999970e+00,1.978291957000000139e+02,-1.399807800000000046e+00,7.600000000000000089e-01,4.440000000000000058e-01
5.815780999999999468e-04,7.634133000000000249e-05,7.348749000000000340e-04,3.452665999999999987e-05,9.777704999999999925e-05,9.000000000000000000e+00,1.978508346099999926e+02,-1.432313471100000069e+00,1.978508346000000131e+02,-1.432313500000000017e+00,1.048999999999999932e+00,7.319999999999999840e-01
1.868709000000000082e-03,1.217986000000000031e-04,7.438472999999999483e-04,3.452665999999999987e-05,1.599844000000000060e-04,1.700000000000000000e+01,1.978736578399999928e+02,-1.466016254799999974e+00,1.978736577999999895e+02,-1.466016299999999939e+00,1.280999999999999917e+00,1.147999999999999909e+00
7.377688000000000301e-04,7.973592000000000483e-05,7.332859999999999856e-04,3.452665999999999987e-05,1.036754000000000001e-04,1.000000000000000000e+01,1.978400021900000070e+02,-1.415696603400000031e+00,1.978400021999999865e+02,-1.415696599999999972e+00,1.038999999999999924e+00,7.910000000000000364e-01
