bit_flux_iso,bit_iso_fluxerr,bit_background,bit_thresh,bit_maxflux,bit_isoarea,bit_xworld,bit_yworld,bit_alpha,bit_delta,bit_a,bit_b
3.111577000000000245e-04,4.271446000000000303e-05,1.075664000000000047e-03,1.849590000000000023e-05,4.760770000000000160e-05,4.000000000000000000e+00,1.979015985899999919e+02,-1.459752620800000011e+00,1.979015985999999998e+02,-1.459752600000000067e+00,7.900000000000000355e-01,5.000000000000000000e-01
2.566029999999999960e-04,3.699181000000000116e-05,1.075619000000000098e-03,1.849590000000000023e-05,4.674832000000000239e-05,8.000000000000000000e+00,1.978516311900000062e+02,-1.383986776199999991e+00,1.978516312000000141e+02,-1.383986799999999961e+00,1.294000000000000039e+00,4.849999999999999867e-01
7.765959999999999487e-04,6.407168999999999777e-05,1.075893000000000075e-03,1.849590000000000023e-05,6.327592000000000318e-05,2.300000000000000000e+01,1.978984043000000099e+02,-1.454549649699999891e+00,1.978984043000000099e+02,-1.454549599999999998e+00,2.140000000000000124e+00,1.026999999999999913e+00
2.875963999999999951e-03,1.233060000000000015e-04,1.075833999999999905e-03,1.849590000000000023e-05,5.876389000000000092e-05,8.400000000000000000e+01,1.978485445100000106e+02,-1.377734276099999988e+00,1.978485445000000027e+02,-1.377734299999999967e+00,4.203999999999999737e+00,2.032000000000000028e+00
4.991072000000000043e-04,4.932241000000000132e-05,1.075264000000000037e-03,1.849590000000000023e-05,7.266038999999999907e-05,1.100000000000000000e+01,1.978401376099999993e+02,-1.365885615600000103e+00,1.978401375999999914e+02,-1.365885599999999922e+00,1.169999999999999929e+00,9.370000000000000551e-01
3.809823000000000267e-04,4.613689000000000136e-05,1.075418000000000077e-03,1.849590000000000023e-05,5.127571000000000174e-05,1.100000000000000000e+01,1.978702739000000008e+02,-1.411018867599999949e+00,1.978702739000000008e+02,-1.411018899999999965e+00,1.338999999999999968e+00,8.519999999999999796e-01
1.062030000000000049e-03,5.913549000000000258e-05,1.075428000000000018e-03,1.849590000000000023e-05,1.449065999999999993e-04,1.900000000000000000e+01,1.978677747700000111e+02,-1.406653997100000053e+00,1.978677748000000065e+02,-1.406654000000000071e+00,1.300999999999999934e+00,1.080000000000000071e+00
1.612250000000000022e-04,3.020367999999999878e-05,1.075432999999999988e-03,1.849590000000000023e-05,3.674685000000000207e-05,5.000000000000000000e+00,1.978415438499999937e+02,-1.367131222700000093e+00,1.978415438000000108e+02,-1.367131199999999991e+00,7.680000000000000160e-01,5.669999999999999485e-01
5.219248999999999590e-03,9.864481000000000193e-05,1.075545999999999924e-03,1.849590000000000023e-05,5.386297000000000177e-04,5.100000000000000000e+01,1.978515971799999988e+02,-1.381253466200000002e+00,1.978515971999999863e+02,-1.381253499999999912e+00,1.657999999999999918e+00,1.475000000000000089e+00
2.837610999999999758e-04,3.699181000000000116e-05,1.075905000000000047e-03,1.849590000000000023e-05,4.162255000000000013e-05,9.000000000000000000e+00,1.978854073200000130e+02,-1.433035622500000050e+00,1.978854072999999971e+02,-1.433035599999999965e+00,9.629999999999999671e-01,6.909999999999999476e-01
1.652074000000000066e-04,3.020367999999999878e-05,1.075807000000000022e-03,1.849590000000000023e-05,4.407414000000000150e-05,4.000000000000000000e+00,1.979073170499999890e+02,-1.466051068500000110e+00,1.979073170000000061e+02,-1.466051100000000051e+00,7.760000000000000231e-01,5.769999999999999574e-01
1.331515000000000075e-04,2.757206000000000042e-05,1.075811000000000085e-03,1.849590000000000023e-05,3.654626000000000337e-05,5.000000000000000000e+00,1.979071892000000048e+02,-1.466009130500000035e+00,1.979071892000000048e+02,-1.466009099999999954e+00,9.080000000000000293e-01,4.550000000000000155e-01
1.535459999999999950e-02,1.464178000000000061e-04,1.075262999999999913e-03,1.849590000000000023e-05,1.125411999999999897e-03,1.180000000000000000e+02,1.978832733399999881e+02,-1.427500655500000049e+00,1.978832733000000133e+02,-1.427500699999999956e+00,2.411000000000000032e+00,2.033999999999999808e+00
2.571147000000000189e-03,7.895438000000000282e-05,1.075481000000000093e-03,1.849590000000000023e-05,2.998648999999999824e-04,3.500000000000000000e+01,1.978446797999999944e+02,-1.370142404100000100e+00,1.978446797999999944e+02,-1.370142399999999983e+00,1.625999999999999890e+00,1.284999999999999920e+00
6.546120999999999798e-04,4.932241000000000132e-05,1.075936999999999900e-03,1.849590000000000023e-05,1.006949000000000038e-04,1.500000000000000000e+01,1.978857077199999992e+02,-1.432537499900000011e+00,1.978857077000000118e+02,-1.432537500000000019e+00,1.193999999999999950e+00,9.379999999999999449e-01
3.997620999999999922e-04,4.613689000000000136e-05,1.075702999999999902e-03,1.849590000000000023e-05,4.864739999999999776e-05,1.300000000000000000e+01,1.978415998099999911e+02,-1.365503778799999957e+00,1.978415998000000116e+02,-1.365503799999999934e+00,1.385999999999999899e+00,7.520000000000000018e-01
3.358012000000000063e-04,4.271446000000000303e-05,1.075421999999999923e-03,1.849590000000000023e-05,5.280133000000000087e-05,9.000000000000000000e+00,1.978602915200000041e+02,-1.393478893699999999e+00,1.978602914999999882e+02,-1.393478900000000076e+00,1.254000000000000004e+00,8.449999999999999734e-01
1.250142999999999914e-02,1.894262999999999926e-04,1.075460000000000088e-03,1.849590000000000023e-05,2.743318000000000015e-04,2.140000000000000000e+02,1.978666626199999996e+02,-1.399785293199999892e+00,1.978666626000000122e+02,-1.399785300000000010e+00,4.599000000000000199e+00,2.737000000000000099e+00
6.889249999999999541e-04,6.165301000000000147e-05,1.076059999999999994e-03,1.849590000000000023e-05,4.717008999999999682e-05,1.200000000000000000e+01,1.978333971799999915e+02,-1.351891364999999956e+00,1.978333972000000074e+02,-1.351891399999999965e+00,1.487000000000000099e+00,8.619999999999999885e-01
1.833830000000000052e-03,8.805810999999999706e-05,1.075802000000000052e-03,1.849590000000000023e-05,8.955225000000000305e-05,4.100000000000000000e+01,1.978401685499999871e+02,-1.361536769400000013e+00,1.978401685999999984e+02,-1.361536800000000103e+00,2.044000000000000039e+00,1.737000000000000099e+00
9.607669000000000322e-04,7.398361000000000162e-05,1.075643999999999949e-03,1.849590000000000023e-05,4.307995999999999809e-05,1.700000000000000000e+01,1.978614896599999895e+02,-1.393348438100000086e+00,1.978614896999999928e+02,-1.393348400000000042e+00,1.953999999999999959e+00,9.859999999999999876e-01
1.449379999999999896e-03,7.398361000000000162e-05,1.075893999999999982e-03,1.849590000000000023e-05,1.176903999999999938e-04,2.700000000000000000e+01,1.978680674299999964e+02,-1.401891090199999912e+00,1.978680674000000010e+02,-1.401891100000000057e+00,1.810000000000000053e+00,1.098999999999999977e+00
4.644270999999999838e-04,4.932241000000000132e-05,1.075661000000000108e-03,1.849590000000000023e-05,4.683271999999999771e-05,1.300000000000000000e+01,1.978615588300000070e+02,-1.393171256900000099e+00,1.978615588000000116e+02,-1.393171299999999890e+00,1.719000000000000083e+00,8.149999999999999467e-01
8.824256999999999631e-04,5.650591999999999854e-05,1.076050999999999961e-03,1.849590000000000023e-05,1.252465999999999877e-04,1.900000000000000000e+01,1.978884241000000088e+02,-1.433534575699999980e+00,1.978884241000000088e+02,-1.433534599999999992e+00,1.181999999999999940e+00,1.080999999999999961e+00
2.907728000000000157e-04,4.271446000000000303e-05,1.075800999999999927e-03,1.849590000000000023e-05,3.718793999999999957e-05,8.000000000000000000e+00,1.978285688999999934e+02,-1.343269356299999995e+00,1.978285688999999934e+02,-1.343269400000000058e+00,1.280000000000000027e+00,1.189999999999999947e+00
1.278983999999999937e-03,6.865388000000000209e-05,1.075523000000000104e-03,1.849590000000000023e-05,8.970476000000000610e-05,3.000000000000000000e+01,1.979064063300000100e+02,-1.459489717000000075e+00,1.979064062999999862e+02,-1.459489700000000001e+00,1.653999999999999915e+00,1.304000000000000048e+00
8.678558000000000106e-02,2.475350999999999875e-04,1.075886000000000073e-03,1.849590000000000023e-05,5.441862999999999909e-03,3.350000000000000000e+02,1.978303072299999883e+02,-1.341894455200000058e+00,1.978303071999999929e+02,-1.341894499999999990e+00,2.878000000000000114e+00,2.700000000000000178e+00
1.725008000000000097e-03,9.551243000000000601e-05,1.075634999999999916e-03,1.849590000000000023e-05,5.965993999999999719e-05,4.800000000000000000e+01,1.979100197500000036e+02,-1.464038505700000048e+00,1.979100196999999923e+02,-1.464038500000000020e+00,2.464999999999999858e+00,2.161000000000000032e+00
7.240466000000000089e-03,1.189120000000000026e-04,1.075446000000000084e-03,1.849590000000000023e-05,6.170336000000000007e-04,8.000000000000000000e+01,1.978934727300000134e+02,-1.438696467199999995e+00,1.978934726999999896e+02,-1.438696500000000045e+00,2.221999999999999975e+00,1.838000000000000078e+00
1.942934000000000056e-04,3.262370999999999804e-05,1.076024000000000078e-03,1.849590000000000023e-05,4.538264999999999823e-05,5.000000000000000000e+00,1.978413825300000042e+02,-1.361547048800000104e+00,1.978413825000000088e+02,-1.361547000000000063e+00,7.319999999999999840e-01,6.740000000000000435e-01
1.626753000000000042e-04,2.757206000000000042e-05,1.075739999999999943e-03,1.849590000000000023e-05,4.601140999999999863e-05,4.000000000000000000e+00,1.978462940800000069e+02,-1.367937085000000108e+00,1.978462940999999944e+02,-1.367937100000000017e+00,1.088999999999999968e+00,3.200000000000000067e-01
1.810399999999999987e-03,9.144619000000000478e-05,1.076025999999999892e-03,1.849590000000000023e-05,9.243876999999999791e-05,4.500000000000000000e+01,1.978813361800000052e+02,-1.418359670300000097e+00,1.978813361999999927e+02,-1.418359699999999890e+00,2.767999999999999794e+00,1.703999999999999959e+00
5.424692000000000056e-03,1.316548000000000121e-04,1.075996999999999978e-03,1.849590000000000023e-05,2.399320999999999995e-04,1.000000000000000000e+02,1.978815283899999997e+02,-1.418076380200000042e+00,1.978815284000000077e+02,-1.418076399999999904e+00,2.677999999999999936e+00,2.390000000000000124e+00
3.774183999999999981e-04,4.089598000000000143e-05,1.075737000000000004e-03,1.849590000000000023e-05,8.305638999999999915e-05,7.000000000000000000e+00,1.978857671099999891e+02,-1.425799003200000081e+00,1.978857671000000096e+02,-1.425799000000000039e+00,1.016999999999999904e+00,7.219999999999999751e-01
1.079551999999999899e-03,6.975241999999999445e-05,1.075685000000000053e-03,1.849590000000000023e-05,7.783318999999999806e-05,2.700000000000000000e+01,1.979066193300000123e+02,-1.456841688399999946e+00,1.979066192999999885e+02,-1.456841700000000017e+00,1.703999999999999959e+00,1.342000000000000082e+00
1.500363999999999908e-03,6.524740999999999538e-05,1.075257999999999943e-03,1.849590000000000023e-05,1.421169000000000013e-04,2.700000000000000000e+01,1.978581136800000024e+02,-1.383567522000000105e+00,1.978581136999999899e+02,-1.383567500000000061e+00,1.294000000000000039e+00,1.266000000000000014e+00
3.481754000000000099e-02,1.853695999999999946e-04,1.075879999999999979e-03,1.849590000000000023e-05,2.672967000000000051e-03,2.050000000000000000e+02,1.978640857400000073e+02,-1.390345619999999949e+00,1.978640857000000040e+02,-1.390345600000000070e+00,2.696000000000000174e+00,2.221000000000000085e+00
1.065434999999999993e-03,7.601092999999999630e-05,1.075898000000000045e-03,1.849590000000000023e-05,5.450519000000000051e-05,3.000000000000000000e+01,1.978305120299999942e+02,-1.341359862800000080e+00,1.978305119999999988e+02,-1.341359900000000049e+00,3.236000000000000210e+00,1.173000000000000043e+00
5.111716000000000306e-04,5.231431000000000227e-05,1.076296999999999931e-03,1.849590000000000023e-05,5.088501999999999956e-05,8.000000000000000000e+00,1.978468715600000110e+02,-1.365156017299999913e+00,1.978468715999999858e+02,-1.365156000000000036e+00,1.806999999999999940e+00,6.380000000000000115e-01
2.587275999999999790e-04,3.487620999999999723e-05,1.075823999999999964e-03,1.849590000000000023e-05,5.884561999999999920e-05,6.000000000000000000e+00,1.978689459699999986e+02,-1.399536833900000055e+00,1.978689459999999940e+02,-1.399536799999999914e+00,8.100000000000000533e-01,6.720000000000000417e-01
4.090318000000000231e-04,5.084036999999999991e-05,1.076417999999999993e-03,1.849590000000000023e-05,5.371089000000000034e-05,1.200000000000000000e+01,1.978502398999999912e+02,-1.370706640499999907e+00,1.978502398999999912e+02,-1.370706600000000108e+00,1.377000000000000002e+00,9.699999999999999734e-01
3.796553000000000037e-04,4.089598000000000143e-05,1.076251000000000074e-03,1.849590000000000023e-05,5.629995999999999688e-05,9.000000000000000000e+00,1.978445500500000094e+02,-1.362142725400000032e+00,1.978445500999999922e+02,-1.362142699999999929e+00,9.789999999999999813e-01,8.040000000000000480e-01
1.775750999999999892e-03,6.865388000000000209e-05,1.075435999999999927e-03,1.849590000000000023e-05,2.008970999999999912e-04,2.800000000000000000e+01,1.978738356899999928e+02,-1.405690757899999976e+00,1.978738357000000008e+02,-1.405690799999999907e+00,1.352000000000000091e+00,1.282999999999999918e+00
2.738330999999999990e-04,3.487620999999999723e-05,1.075952000000000028e-03,1.849590000000000023e-05,6.346567999999999643e-05,7.000000000000000000e+00,1.978902764400000081e+02,-1.430931700799999984e+00,1.978902764000000047e+02,-1.430931699999999918e+00,8.090000000000000524e-01,6.989999999999999547e-01
1.887044999999999955e-04,3.262370999999999804e-05,1.075587999999999935e-03,1.849590000000000023e-05,4.804052999999999725e-05,6.000000000000000000e+00,1.978756386899999882e+02,-1.408942435900000012e+00,1.978756386999999961e+02,-1.408942399999999928e+00,7.520000000000000018e-01,6.770000000000000462e-01
9.144242999999999816e-03,1.743810000000000097e-04,1.076266999999999892e-03,1.849590000000000023e-05,1.722349999999999934e-04,1.680000000000000000e+02,1.978520726499999967e+02,-1.370866625799999960e+00,1.978520726000000138e+02,-1.370866600000000046e+00,3.774000000000000021e+00,3.068999999999999950e+00
7.131974000000000126e-03,1.453756999999999912e-04,1.075697999999999932e-03,1.849590000000000023e-05,1.584669999999999991e-04,1.180000000000000000e+02,1.978871804800000120e+02,-1.423748779899999928e+00,1.978871804999999995e+02,-1.423748800000000037e+00,3.822999999999999954e+00,1.973000000000000087e+00
8.182501000000000010e-03,1.569429000000000115e-04,1.075922999999999897e-03,1.849590000000000023e-05,1.794633000000000068e-04,1.430000000000000000e+02,1.978426513400000033e+02,-1.356568811999999902e+00,1.978426513000000000e+02,-1.356568800000000019e+00,3.479000000000000092e+00,2.660000000000000142e+00
3.636034000000000228e-04,4.089598000000000143e-05,1.075603999999999970e-03,1.849590000000000023e-05,5.524722000000000329e-05,9.000000000000000000e+00,1.979108368900000130e+02,-1.460275093499999954e+00,1.979108368999999925e+02,-1.460275100000000048e+00,1.000999999999999890e+00,7.319999999999999840e-01
1.768755999999999909e-04,3.020367999999999878e-05,1.076368999999999980e-03,1.849590000000000023e-05,4.531373000000000161e-05,5.000000000000000000e+00,1.978481123299999922e+02,-1.365045268100000042e+00,1.978481122999999968e+02,-1.365045300000000017e+00,9.969999999999999973e-01,5.889999999999999680e-01
2.905564999999999884e-02,1.739444999999999945e-04,1.076015000000000044e-03,1.849590000000000023e-05,2.300208000000000200e-03,1.710000000000000000e+02,1.978480025300000023e+02,-1.361881539999999946e+00,1.978480025000000069e+02,-1.361881499999999967e+00,2.504999999999999893e+00,2.170999999999999819e+00
2.131179000000000081e-04,3.262370999999999804e-05,1.075524000000000011e-03,1.849590000000000023e-05,4.438672000000000114e-05,7.000000000000000000e+00,1.978844712599999980e+02,-1.418751761800000066e+00,1.978844713000000013e+02,-1.418751799999999896e+00,9.969999999999999973e-01,6.500000000000000222e-01
1.126161999999999996e-03,7.398361000000000162e-05,1.075547999999999955e-03,1.849590000000000023e-05,5.840184000000000326e-05,2.200000000000000000e+01,1.978571461999999883e+02,-1.376699541000000027e+00,1.978571461999999883e+02,-1.376699499999999965e+00,2.358999999999999986e+00,1.018000000000000016e+00
1.806861000000000101e-03,9.551243000000000601e-05,1.075643999999999949e-03,1.849590000000000023e-05,5.872140000000000329e-05,4.800000000000000000e+01,1.978969794200000081e+02,-1.435685712399999980e+00,1.978969793999999922e+02,-1.435685700000000065e+00,3.112999999999999989e+00,1.409000000000000030e+00
1.322377999999999922e-03,6.407168999999999777e-05,1.075255999999999912e-03,1.849590000000000023e-05,1.603742000000000069e-04,2.000000000000000000e+01,1.978607773900000097e+02,-1.382267607499999995e+00,1.978607773999999893e+02,-1.382267600000000041e+00,1.306000000000000050e+00,1.159000000000000030e+00
2.926431000000000171e-04,3.899278000000000244e-05,1.076740999999999983e-03,1.849590000000000023e-05,4.755903999999999926e-05,8.000000000000000000e+00,1.978507818999999870e+02,-1.366939446499999988e+00,1.978507818999999870e+02,-1.366939399999999916e+00,1.002999999999999892e+00,7.359999999999999876e-01
1.234340999999999910e-03,7.500411999999999704e-05,1.075608000000000033e-03,1.849590000000000023e-05,7.179227999999999901e-05,3.000000000000000000e+01,1.978781148299999870e+02,-1.407091756400000060e+00,1.978781147999999916e+02,-1.407091799999999893e+00,2.289000000000000146e+00,1.199000000000000066e+00
1.928125000000000043e-04,3.020367999999999878e-05,1.075884000000000042e-03,1.849590000000000023e-05,6.102350999999999674e-05,5.000000000000000000e+00,1.978962206299999878e+02,-1.434483285100000005e+00,1.978962205999999924e+02,-1.434483299999999906e+00,1.391000000000000014e+00,3.220000000000000084e-01
1.534976999999999924e-04,2.757206000000000042e-05,1.075564999999999898e-03,1.849590000000000023e-05,4.582339999999999905e-05,5.000000000000000000e+00,1.978685303899999894e+02,-1.392685048599999975e+00,1.978685303999999974e+02,-1.392684999999999951e+00,7.510000000000000009e-01,4.490000000000000102e-01
1.067478999999999997e-02,1.910248999999999877e-04,1.075877000000000040e-03,1.849590000000000023e-05,1.884963999999999932e-04,1.900000000000000000e+02,1.978665377599999999e+02,-1.385631392100000081e+00,1.978665378000000032e+02,-1.385631400000000069e+00,3.803999999999999826e+00,3.525999999999999801e+00
6.562260999999999789e-03,1.489911999999999975e-04,1.075566999999999929e-03,1.849590000000000023e-05,2.158801000000000068e-04,1.330000000000000000e+02,1.978735049999999944e+02,-1.398014757299999911e+00,1.978735049999999944e+02,-1.398014799999999891e+00,3.766999999999999904e+00,2.262999999999999901e+00
1.812346999999999960e-03,9.309400000000000010e-05,1.075875999999999916e-03,1.849590000000000023e-05,7.782725000000000266e-05,4.100000000000000000e+01,1.979075138299999992e+02,-1.449418095900000036e+00,1.979075138000000038e+02,-1.449418099999999932e+00,2.774999999999999911e+00,1.862000000000000099e+00
2.054465000000000056e-04,3.487620999999999723e-05,1.076719000000000070e-03,1.849590000000000023e-05,4.864274999999999773e-05,6.000000000000000000e+00,1.978529624900000101e+02,-1.368478829100000072e+00,1.978529624999999896e+02,-1.368478800000000106e+00,8.309999999999999609e-01,6.730000000000000426e-01
7.100868000000000197e-04,5.783565000000000250e-05,1.076036999999999957e-03,1.849590000000000023e-05,6.314553000000000256e-05,1.700000000000000000e+01,1.978972836199999961e+02,-1.433962139999999996e+00,1.978972836000000086e+02,-1.433962100000000017e+00,1.663000000000000034e+00,9.539999999999999591e-01
6.371655000000000374e-03,1.583893999999999916e-04,1.075774999999999952e-03,1.849590000000000023e-05,1.402073999999999953e-04,1.360000000000000000e+02,1.978643628899999953e+02,-1.379839208099999937e+00,1.978643629000000033e+02,-1.379839199999999932e+00,5.248999999999999666e+00,2.048000000000000043e+00
3.820874000000000037e-04,4.613689000000000136e-05,1.075640000000000103e-03,1.849590000000000023e-05,5.114486000000000282e-05,1.100000000000000000e+01,1.978947590299999888e+02,-1.429617871600000090e+00,1.978947589999999934e+02,-1.429617899999999997e+00,1.284000000000000030e+00,1.000000000000000000e+00
6.940207999999999794e-03,1.510183999999999973e-04,1.075685999999999960e-03,1.849590000000000023e-05,1.807361000000000059e-04,1.330000000000000000e+02,1.978462682699999959e+02,-1.354727057599999895e+00,1.978462682999999913e+02,-1.354727100000000073e+00,3.721000000000000085e+00,2.346999999999999975e+00
9.466633999999999596e-04,6.640232000000000090e-05,1.075468999999999904e-03,1.849590000000000023e-05,6.875175000000000459e-05,2.400000000000000000e+01,1.978278712299999995e+02,-1.327876559599999950e+00,1.978278712000000041e+02,-1.327876599999999963e+00,1.576999999999999957e+00,1.370999999999999996e+00
1.743872000000000098e-04,2.757206000000000042e-05,1.075519000000000041e-03,1.849590000000000023e-05,5.168351000000000146e-05,4.000000000000000000e+00,1.978273542100000100e+02,-1.327375092700000092e+00,1.978273542000000020e+02,-1.327375100000000030e+00,9.150000000000000355e-01,4.510000000000000120e-01
3.042421000000000123e-04,3.899278000000000244e-05,1.075619000000000098e-03,1.849590000000000023e-05,5.623931000000000280e-05,7.000000000000000000e+00,1.978463710000000049e+02,-1.355612267199999943e+00,1.978463710000000049e+02,-1.355612299999999992e+00,1.002000000000000002e+00,6.590000000000000302e-01
3.679843000000000133e-04,4.613689000000000136e-05,1.075657000000000045e-03,1.849590000000000023e-05,4.580022999999999771e-05,1.200000000000000000e+01,1.978309249000000136e+02,-1.332156058100000040e+00,1.978309249000000136e+02,-1.332156099999999954e+00,1.459999999999999964e+00,7.419999999999999929e-01
1.361938000000000037e-04,2.757206000000000042e-05,1.075633000000000101e-03,1.849590000000000023e-05,3.693951000000000168e-05,5.000000000000000000e+00,1.978437261999999919e+02,-1.351746817400000023e+00,1.978437261999999919e+02,-1.351746799999999915e+00,7.720000000000000195e-01,4.450000000000000067e-01
2.262456999999999945e-04,3.262370999999999804e-05,1.075779000000000015e-03,1.849590000000000023e-05,4.607753000000000266e-05,6.000000000000000000e+00,1.978690134400000034e+02,-1.389406540600000017e+00,1.978690134000000000e+02,-1.389406499999999989e+00,9.979999999999999982e-01,4.799999999999999822e-01
8.652669999999999676e-04,6.165301000000000147e-05,1.075755999999999978e-03,1.849590000000000023e-05,9.451201000000000654e-05,1.700000000000000000e+01,1.979099241600000028e+02,-1.450337248999999940e+00,1.979099242000000061e+02,-1.450337200000000104e+00,1.475999999999999979e+00,1.147000000000000020e+00
1.077775000000000000e-03,6.975241999999999445e-05,1.075915999999999895e-03,1.849590000000000023e-05,6.137695000000000195e-05,2.900000000000000000e+01,1.978974661700000013e+02,-1.430841431299999966e+00,1.978974661999999967e+02,-1.430841400000000041e+00,1.627999999999999892e+00,1.524999999999999911e+00
2.905930000000000145e-03,1.031652000000000063e-04,1.075313999999999957e-03,1.849590000000000023e-05,1.149233000000000047e-04,5.900000000000000000e+01,1.978706914400000016e+02,-1.390069781100000013e+00,1.978706913999999983e+02,-1.390069800000000022e+00,2.584000000000000075e+00,1.614999999999999991e+00
4.690305999999999881e-04,5.084036999999999991e-05,1.075975000000000065e-03,1.849590000000000023e-05,4.962330999999999703e-05,8.000000000000000000e+00,1.978612571300000127e+02,-1.376211557199999991e+00,1.978612570999999889e+02,-1.376211599999999979e+00,1.308999999999999941e+00,7.019999999999999574e-01
4.335165000000000199e-03,8.719052000000000627e-05,1.075577000000000087e-03,1.849590000000000023e-05,4.342718000000000186e-04,4.400000000000000000e+01,1.978330966100000126e+02,-1.333225262000000022e+00,1.978330966000000046e+02,-1.333225300000000058e+00,1.566000000000000059e+00,1.475000000000000089e+00
1.874574000000000054e-04,3.020367999999999878e-05,1.075900000000000077e-03,1.849590000000000023e-05,3.818772000000000171e-05,6.000000000000000000e+00,1.978969856800000002e+02,-1.430273955100000105e+00,1.978969856999999877e+02,-1.430274000000000045e+00,8.739999999999999991e-01,5.160000000000000142e-01
6.685147999999999915e-04,5.783565000000000250e-05,1.075647000000000105e-03,1.849590000000000023e-05,6.457115999999999995e-05,1.700000000000000000e+01,1.978290872999999976e+02,-1.326971588399999957e+00,1.978290872999999976e+02,-1.326971600000000029e+00,2.096000000000000085e+00,7.920000000000000373e-01
4.464532000000000223e-02,2.003486000000000015e-04,1.076045999999999990e-03,1.849590000000000023e-05,4.157524000000000115e-03,2.350000000000000000e+02,1.978499006399999871e+02,-1.355082803399999980e+00,1.978499006000000122e+02,-1.355082799999999921e+00,2.690999999999999837e+00,2.411999999999999922e+00
4.069009999999999858e-04,4.775622000000000336e-05,1.075688999999999899e-03,1.849590000000000023e-05,5.271215999999999711e-05,1.100000000000000000e+01,1.978844631300000003e+02,-1.409807127299999907e+00,1.978844631000000049e+02,-1.409807100000000091e+00,1.647999999999999909e+00,7.590000000000000080e-01
2.342360999999999836e-03,9.864481000000000193e-05,1.075734000000000065e-03,1.849590000000000023e-05,8.317060000000000631e-05,5.400000000000000000e+01,1.978820306499999901e+02,-1.404816287899999905e+00,1.978820307000000014e+02,-1.404816300000000018e+00,2.563000000000000167e+00,1.679999999999999938e+00
2.033505000000000121e-03,8.976813999999999464e-05,1.075790000000000080e-03,1.849590000000000023e-05,9.685091000000000544e-05,4.300000000000000000e+01,1.978844109199999934e+02,-1.408816757499999905e+00,1.978844109000000060e+02,-1.408816800000000091e+00,2.286000000000000032e+00,1.536000000000000032e+00
2.582007999999999786e-03,1.201837999999999995e-04,1.076183999999999995e-03,1.849590000000000023e-05,5.356582999999999668e-05,2.900000000000000000e+01,1.979077530499999966e+02,-1.442857649500000061e+00,1.979077530000000138e+02,-1.442857599999999962e+00,1.870000000000000107e+00,1.312999999999999945e+00
2.250257000000000028e-04,3.487620999999999723e-05,1.075526000000000043e-03,1.849590000000000023e-05,3.345927999999999858e-05,8.000000000000000000e+00,1.978504537800000094e+02,-1.358250263800000024e+00,1.978504537999999968e+02,-1.358250299999999910e+00,8.339999999999999636e-01,6.770000000000000462e-01
2.491322000000000133e-04,3.020367999999999878e-05,1.075516000000000102e-03,1.849590000000000023e-05,5.216000000000000204e-05,6.000000000000000000e+00,1.978275262500000053e+02,-1.323595061100000025e+00,1.978275262999999882e+02,-1.323595099999999913e+00,7.620000000000000107e-01,5.590000000000000524e-01
4.218741999999999935e-04,4.271446000000000303e-05,1.075514999999999978e-03,1.849590000000000023e-05,6.961834000000000674e-05,1.000000000000000000e+01,1.978521517599999981e+02,-1.360084189299999968e+00,1.978521518000000015e+02,-1.360084199999999965e+00,1.022999999999999909e+00,8.080000000000000515e-01
1.201849999999999967e-03,7.601092999999999630e-05,1.075587999999999935e-03,1.849590000000000023e-05,7.437588999999999984e-05,3.300000000000000000e+01,1.978432548899999972e+02,-1.345997853300000102e+00,1.978432549000000051e+02,-1.345997899999999969e+00,1.772999999999999909e+00,1.522999999999999909e+00
1.262260999999999982e-03,7.601092999999999630e-05,1.075523000000000104e-03,1.849590000000000023e-05,8.805026000000000356e-05,3.200000000000000000e+01,1.978867511500000091e+02,-1.411419441100000061e+00,1.978867511999999920e+02,-1.411419399999999991e+00,1.800000000000000044e+00,1.375999999999999890e+00
1.778542999999999888e-04,3.020367999999999878e-05,1.075788999999999955e-03,1.849590000000000023e-05,3.382830999999999664e-05,6.000000000000000000e+00,1.978838518599999929e+02,-1.407746067599999984e+00,1.978838518999999962e+02,-1.407746100000000000e+00,9.859999999999999876e-01,4.069999999999999729e-01
2.336445999999999890e-04,3.487620999999999723e-05,1.076003000000000072e-03,1.849590000000000023e-05,4.617090000000000208e-05,5.000000000000000000e+00,1.978586583299999972e+02,-1.369351262499999944e+00,1.978586583000000019e+02,-1.369351299999999938e+00,8.319999999999999618e-01,6.710000000000000409e-01
1.230595999999999947e-02,1.984423000000000025e-04,1.075938000000000025e-03,1.849590000000000023e-05,2.960484999999999896e-04,2.190000000000000000e+02,1.978368084900000099e+02,-1.333963433200000104e+00,1.978368084999999894e+02,-1.333963400000000021e+00,4.689000000000000057e+00,2.936999999999999833e+00
1.689475000000000015e-04,2.757206000000000042e-05,1.075627000000000007e-03,1.849590000000000023e-05,4.756171000000000308e-05,5.000000000000000000e+00,1.978425003799999899e+02,-1.344794004499999973e+00,1.978425004000000058e+02,-1.344794000000000045e+00,1.012999999999999901e+00,3.950000000000000178e-01
4.275911000000000295e-03,1.245329999999999950e-04,1.075708000000000089e-03,1.849590000000000023e-05,1.495741999999999883e-04,9.000000000000000000e+01,1.978865285699999959e+02,-1.409108778900000081e+00,1.978865285999999912e+02,-1.409108800000000050e+00,2.600999999999999979e+00,2.383999999999999897e+00
