bit_flux_iso,hsc_flux_iso,bit_iso_fluxerr,hsc_iso_fluxerr,bit_flux_kron,hsc_flux_kron,bit_kron_fluxerr,hsc_kron_fluxerr,bit_background,hsc_background,bit_thresh,hsc_thresh,bit_maxflux,hsc_maxflux,bit_isoarea,hsc_isoarea,bit_xworld,hsc_xworld,bit_yworld,hsc_yworld,bit_alpha,hsc_alpha,bit_delta,hsc_delta,bit_a,hsc_a,bit_b,hsc_b
5.699066000000000028e-03,4.713168000000000291e+01,2.315461999999999956e-04,6.280158000000000129e-01,8.375341999999999162e-03,5.315059000000000111e+01,5.728137999999999806e-04,1.000707999999999931e+00,1.102632000000000091e-03,1.878937000000000012e-03,4.911837999999999914e-05,8.326392000000000515e-02,2.895991000000000103e-04,1.621342000000000061e+00,4.700000000000000000e+01,1.110000000000000000e+02,1.978258450099999948e+02,1.978257120199999974e+02,-1.472847932200000098e+00,-1.472879311600000074e+00,1.978258449999999868e+02,1.978257120000000100e+02,-1.472847900000000099e+00,-1.472879300000000002e+00,2.019000000000000128e+00,2.531000000000000139e+00,1.560000000000000053e+00,2.209000000000000075e+00
1.171743999999999986e+01,3.293630999999999858e+03,2.027054999999999829e-03,1.623113000000000028e+00,1.109068000000000076e+01,3.499438000000000102e+03,1.087527999999999932e-03,1.937265999999999933e+00,1.111447999999999907e-03,1.544038000000000008e-02,4.911837999999999914e-05,8.326392000000000515e-02,6.770270000000000454e-01,1.976978000000000080e+01,3.537000000000000000e+03,7.990000000000000000e+02,1.978367229499999951e+02,1.978368842799999925e+02,-1.473889739000000088e+00,-1.473919755400000087e+00,1.978367229000000123e+02,1.978368843000000084e+02,-1.473889699999999969e+00,-1.473919800000000002e+00,5.705000000000000071e+00,9.207000000000000739e+00,5.011999999999999567e+00,3.446000000000000174e+00
1.456087000000000006e-02,9.688685999999999865e+01,2.778554999999999827e-04,6.661114000000000201e-01,1.630308000000000104e-02,9.869472000000000378e+01,4.619332999999999773e-04,7.611048999999999731e-01,1.102871000000000060e-03,1.436547000000000041e-03,4.911837999999999914e-05,8.326392000000000515e-02,1.327643000000000096e-03,4.735623999999999612e+00,6.400000000000000000e+01,1.310000000000000000e+02,1.978285166899999865e+02,1.978283808900000054e+02,-1.470999574799999987e+00,-1.471023721999999978e+00,1.978285166999999944e+02,1.978283809000000133e+02,-1.470999600000000074e+00,-1.471023699999999934e+00,1.943999999999999950e+00,2.262000000000000011e+00,1.711000000000000076e+00,2.160000000000000142e+00
9.280687999999999438e-02,8.389094000000000051e+02,6.029101999999999725e-04,2.017516000000000087e+00,8.837528999999999524e-02,8.427877999999999474e+02,6.169740999999999854e-04,2.578046000000000060e+00,1.109858999999999932e-03,1.112670999999999973e-02,4.911837999999999914e-05,8.326392000000000515e-02,6.276577000000000198e-03,2.744812999999999903e+01,2.310000000000000000e+02,1.187000000000000000e+03,1.978346318899999972e+02,1.978345208599999978e+02,-1.474587590699999895e+00,-1.474619204699999964e+00,1.978346319000000051e+02,1.978345209000000011e+02,-1.474587599999999998e+00,-1.474619200000000019e+00,2.932999999999999829e+00,9.359999999999999432e+00,2.751999999999999780e+00,5.991999999999999993e+00
3.924145999999999884e-03,2.899521999999999977e+01,2.071013000000000021e-04,5.795339000000000462e-01,6.747440000000000382e-03,3.500408999999999793e+01,5.624239000000000278e-04,1.000707999999999931e+00,1.102997999999999999e-03,2.014741000000000015e-03,4.911837999999999914e-05,8.326392000000000515e-02,1.987267000000000026e-04,9.039954999999999519e-01,3.600000000000000000e+01,9.600000000000000000e+01,1.978279365699999914e+02,1.978278081199999860e+02,-1.465995180499999995e+00,-1.466027324399999943e+00,1.978279365999999868e+02,1.978278080999999986e+02,-1.465995200000000054e+00,-1.466027299999999922e+00,2.137999999999999901e+00,2.697000000000000064e+00,1.274000000000000021e+00,2.081999999999999851e+00
1.798158999999999912e-03,2.256133000000000166e+01,1.389277000000000014e-04,5.410376000000000074e-01,2.817112000000000088e-03,3.398646999999999707e+01,3.526806999999999859e-04,1.291112999999999955e+00,1.105894000000000061e-03,4.909026999999999835e-03,4.911837999999999914e-05,8.326392000000000515e-02,2.401485000000000132e-04,9.089884000000000297e-01,1.500000000000000000e+01,8.400000000000000000e+01,1.978332311300000015e+02,1.978330745400000126e+02,-1.473869580899999976e+00,-1.473865131699999997e+00,1.978332311000000061e+02,1.978330745000000093e+02,-1.473869600000000002e+00,-1.473865100000000039e+00,1.372000000000000108e+00,2.888999999999999790e+00,8.439999999999999725e-01,1.820000000000000062e+00
3.627593999999999957e-02,3.933335000000000150e+02,4.966114000000000205e-04,1.276712999999999987e+00,5.234460999999999975e-02,4.009655999999999949e+02,1.151230000000000048e-03,1.475961999999999996e+00,1.103183999999999892e-03,1.965235999999999979e-03,4.911837999999999914e-05,8.326392000000000515e-02,8.215924999999999574e-04,5.562364999999999782e+00,2.100000000000000000e+02,4.940000000000000000e+02,1.978291941399999985e+02,1.978290172799999880e+02,-1.464125784499999972e+00,-1.464086114599999933e+00,1.978291940999999952e+02,1.978290173000000038e+02,-1.464125799999999922e+00,-1.464086100000000057e+00,4.453000000000000291e+00,4.519999999999999574e+00,3.357000000000000206e+00,4.059000000000000163e+00
1.349719000000000092e-03,1.058500000000000085e+01,1.389277000000000014e-04,3.764821999999999891e-01,2.316354000000000069e-03,1.279158999999999935e+01,3.208398999999999908e-04,7.130296000000000411e-01,1.102920999999999980e-03,1.922391999999999981e-03,4.911837999999999914e-05,8.326392000000000515e-02,1.409906000000000050e-04,6.028970999999999636e-01,1.500000000000000000e+01,4.200000000000000000e+01,1.978285757499999988e+02,1.978284501999999918e+02,-1.466026914399999992e+00,-1.466051180200000026e+00,1.978285756999999876e+02,1.978284501999999918e+02,-1.466026899999999911e+00,-1.466051200000000110e+00,1.407999999999999918e+00,1.691000000000000059e+00,9.280000000000000471e-01,1.592000000000000082e+00
4.319703000000000258e-03,5.079211000000000098e+01,2.292190999999999955e-04,7.130296000000000411e-01,8.707364999999999897e-03,5.518260999999999683e+01,7.099073999999999923e-04,9.914275000000000171e-01,1.103414999999999951e-03,1.993777999999999870e-03,4.911837999999999914e-05,8.326392000000000515e-02,1.646093999999999964e-04,1.234312000000000076e+00,4.200000000000000000e+01,1.470000000000000000e+02,1.978321439199999929e+02,1.978320313499999941e+02,-1.469419893500000018e+00,-1.469455407299999905e+00,1.978321439000000055e+02,1.978320313000000112e+02,-1.469419899999999890e+00,-1.469455399999999967e+00,2.325000000000000178e+00,3.036000000000000032e+00,1.566999999999999948e+00,2.620000000000000107e+00
1.089995999999999977e-03,9.844870000000000232e+00,1.268231000000000089e-04,4.227461000000000135e-01,2.508244000000000185e-03,1.270800000000000018e+01,3.860647999999999836e-04,9.371045000000000069e-01,1.103344999999999933e-03,2.622104000000000101e-03,4.911837999999999914e-05,8.326392000000000515e-02,1.197040999999999980e-04,3.366995999999999878e-01,1.200000000000000000e+01,5.000000000000000000e+01,1.978269902700000102e+02,1.978268392699999936e+02,-1.462052256700000052e+00,-1.462081726300000106e+00,1.978269903000000056e+02,1.978268392999999890e+02,-1.462052300000000082e+00,-1.462081699999999929e+00,1.731000000000000094e+00,2.071000000000000174e+00,7.830000000000000293e-01,1.883000000000000007e+00
