bit_flux_iso,hsc_flux_iso,bit_iso_fluxerr,hsc_iso_fluxerr,bit_flux_kron,hsc_flux_kron,bit_kron_fluxerr,hsc_kron_fluxerr,bit_background,hsc_background,bit_thresh,hsc_thresh,bit_maxflux,hsc_maxflux,bit_isoarea,hsc_isoarea,bit_xworld,hsc_xworld,bit_yworld,hsc_yworld,bit_alpha,hsc_alpha,bit_delta,hsc_delta,bit_a,hsc_a,bit_b,hsc_b
1.178732000000000044e-02,1.283817999999999984e+02,2.910491000000000185e-04,9.180536000000000252e-01,2.932941000000000020e-02,1.403017999999999859e+02,9.267636999999999577e-04,1.329779999999999962e+00,1.103210999999999992e-03,3.102066000000000111e-03,4.911837999999999914e-05,6.735520000000000396e-02,3.997650999999999852e-04,9.861292999999999864e-01,7.400000000000000000e+01,3.780000000000000000e+02,1.978291108800000018e+02,1.978290061700000138e+02,-1.463885651600000060e+00,-1.464053585100000054e+00,1.978291108999999892e+02,1.978290062000000091e+02,-1.463885700000000067e+00,-1.464053599999999955e+00,3.040000000000000036e+00,4.642000000000000348e+00,2.001999999999999780e+00,4.205000000000000071e+00
4.319703000000000258e-03,9.166536000000000683e+00,2.292190999999999955e-04,3.836553999999999798e-01,8.707364999999999897e-03,1.495327999999999946e+01,7.099073999999999923e-04,9.525464000000000153e-01,1.103414999999999951e-03,2.394182999999999815e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.646093999999999964e-04,2.427817999999999921e-01,4.200000000000000000e+01,6.100000000000000000e+01,1.978321439199999929e+02,1.978320273200000088e+02,-1.469419893500000018e+00,-1.469449936700000015e+00,1.978321439000000055e+02,1.978320272999999929e+02,-1.469419899999999890e+00,-1.469449900000000087e+00,2.325000000000000178e+00,2.435999999999999943e+00,1.566999999999999948e+00,2.048999999999999932e+00
1.089995999999999977e-03,2.537688000000000166e+00,1.268231000000000089e-04,2.153494999999999993e-01,2.508244000000000185e-03,5.369981000000000115e+00,3.860647999999999836e-04,6.705518000000000312e-01,1.103344999999999933e-03,5.100282000000000253e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.197040999999999980e-04,2.231069999999999998e-01,1.200000000000000000e+01,1.900000000000000000e+01,1.978269902700000102e+02,1.978268539899999894e+02,-1.462052256700000052e+00,-1.462048540400000096e+00,1.978269903000000056e+02,1.978268539999999973e+02,-1.462052300000000082e+00,-1.462048500000000084e+00,1.731000000000000094e+00,1.592000000000000082e+00,7.830000000000000293e-01,1.209000000000000075e+00
2.938866999999999868e-02,9.091186999999999330e+01,4.654021999999999738e-04,8.107531999999999517e-01,3.826521000000000089e-02,1.000197000000000003e+02,9.910611999999999634e-04,1.229732000000000047e+00,1.103688000000000021e-03,4.566162000000000346e-03,4.911837999999999914e-05,6.735520000000000396e-02,6.613482000000000388e-04,1.018607999999999958e+00,1.840000000000000000e+02,2.970000000000000000e+02,1.978296974499999976e+02,1.978295786500000020e+02,-1.459380994400000020e+00,-1.459428867600000013e+00,1.978296973999999864e+02,1.978295785999999907e+02,-1.459381000000000039e+00,-1.459428900000000029e+00,4.708000000000000185e+00,4.852999999999999758e+00,2.254000000000000004e+00,3.174999999999999822e+00
1.801082999999999981e-03,1.997635000000000005e+01,1.637278999999999948e-04,5.517830999999999708e-01,4.380817999999999865e-03,2.674475999999999942e+01,4.711269000000000242e-04,1.177807000000000048e+00,1.103858000000000096e-03,4.490919999999999808e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.241853000000000119e-04,3.244746000000000019e-01,1.000000000000000000e+01,1.220000000000000000e+02,1.978256224099999940e+02,1.978256191499999943e+02,-1.456204186399999934e+00,-1.456273502499999983e+00,1.978256223999999861e+02,1.978256191000000115e+02,-1.456204199999999949e+00,-1.456273499999999999e+00,1.137000000000000011e+00,3.898000000000000131e+00,8.830000000000000071e-01,2.802000000000000046e+00
9.349894999999999734e-02,7.693128000000000384e+02,4.596062000000000042e-04,1.086070000000000091e+00,9.250097999999999654e-02,7.595128999999999451e+02,4.812598999999999762e-04,9.827603999999999784e-01,1.106592999999999900e-03,5.520088000000000251e-03,4.911837999999999914e-05,6.735520000000000396e-02,5.683157999999999786e-03,1.638271999999999906e+01,1.760000000000000000e+02,5.350000000000000000e+02,1.978364132000000097e+02,1.978362934600000074e+02,-1.469163734299999913e+00,-1.469198882699999986e+00,1.978364132000000097e+02,1.978362935000000107e+02,-1.469163699999999961e+00,-1.469198900000000085e+00,2.486000000000000210e+00,3.589999999999999858e+00,2.271999999999999797e+00,3.455999999999999961e+00
3.141097999999999807e-02,1.365893000000000086e+02,4.619332999999999773e-04,8.625675000000000425e-01,3.904338000000000253e-02,1.471269000000000062e+02,9.180450999999999629e-04,1.250866000000000033e+00,1.103697000000000055e-03,3.562128999999999816e-03,4.911837999999999914e-05,6.735520000000000396e-02,4.409584999999999829e-04,1.437262999999999957e+00,1.790000000000000000e+02,3.380000000000000000e+02,1.978330492700000036e+02,1.978329279300000110e+02,-1.463485867800000007e+00,-1.463531546500000058e+00,1.978330492999999990e+02,1.978329278999999872e+02,-1.463485900000000006e+00,-1.463531499999999985e+00,3.418000000000000149e+00,4.099000000000000199e+00,3.194999999999999840e+00,3.806000000000000050e+00
1.660355000000000077e-03,1.046677000000000035e+01,1.500591000000000013e-04,4.188316999999999735e-01,4.119547999999999786e-03,1.996403000000000105e+01,5.218787999999999812e-04,1.183783999999999947e+00,1.110922999999999989e-03,1.257607999999999990e-02,4.911837999999999914e-05,6.735520000000000396e-02,1.311224999999999901e-04,2.834432000000000063e-01,1.900000000000000000e+01,7.400000000000000000e+01,1.978390457099999935e+02,1.978388922499999865e+02,-1.474145234699999918e+00,-1.474175919699999948e+00,1.978390457000000140e+02,1.978388922999999977e+02,-1.474145199999999933e+00,-1.474175900000000095e+00,1.655000000000000027e+00,2.544999999999999929e+00,9.170000000000000373e-01,2.338000000000000078e+00
6.845008000000000516e-04,1.125686999999999927e+01,9.823675999999999828e-05,4.330334000000000128e-01,2.844304000000000190e-03,1.575503999999999927e+01,3.661067999999999961e-04,8.613979000000000497e-01,1.103482999999999938e-03,3.442203999999999924e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.092088999999999972e-04,2.593007999999999980e-01,7.000000000000000000e+00,7.900000000000000000e+01,1.978332547200000135e+02,1.978332207500000095e+02,-1.465667687400000085e+00,-1.465656376699999930e+00,1.978332546999999977e+02,1.978332207999999923e+02,-1.465667700000000018e+00,-1.465656400000000081e+00,9.160000000000000364e-01,2.802000000000000046e+00,6.909999999999999476e-01,2.279999999999999805e+00
6.492549999999999493e-04,3.785534000000000177e+00,9.261849999999999423e-05,2.656525000000000136e-01,1.398563999999999927e-03,5.944430999999999798e+00,3.274559000000000237e-04,6.675379999999999647e-01,1.103540999999999984e-03,4.505659000000000400e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.371249000000000057e-04,2.147737999999999869e-01,6.000000000000000000e+00,2.800000000000000000e+01,1.978301157500000045e+02,1.978300307199999963e+02,-1.460664500999999893e+00,-1.460730534999999941e+00,1.978301156999999932e+02,1.978300307000000089e+02,-1.460664500000000032e+00,-1.460730499999999932e+00,8.060000000000000497e-01,1.715000000000000080e+00,6.850000000000000533e-01,1.586000000000000076e+00
1.022275999999999914e-03,1.877985999999999933e+01,1.225227999999999918e-04,4.815361000000000224e-01,3.762661000000000044e-03,2.622575000000000145e+01,4.933620000000000106e-04,1.078618000000000077e+00,1.103580999999999963e-03,3.681378999999999815e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.111910999999999932e-04,3.777929999999999899e-01,1.200000000000000000e+01,1.020000000000000000e+02,1.978322579199999893e+02,1.978321117799999911e+02,-1.463258333500000008e+00,-1.463339880699999984e+00,1.978322579000000019e+02,1.978321118000000070e+02,-1.463258299999999901e+00,-1.463339900000000027e+00,1.477000000000000091e+00,2.737999999999999989e+00,8.239999999999999547e-01,2.551000000000000156e+00
4.026125999999999663e-03,1.057793999999999990e+01,1.964734999999999952e-04,3.675507000000000080e-01,5.008079999999999823e-03,1.283402000000000065e+01,3.776405000000000040e-04,5.590437000000000323e-01,1.109256999999999995e-03,8.287542999999999646e-03,4.911837999999999914e-05,6.735520000000000396e-02,4.255824999999999864e-04,4.333209000000000088e-01,3.400000000000000000e+01,6.100000000000000000e+01,1.978404464200000064e+02,1.978403343800000016e+02,-1.474333036600000035e+00,-1.474354035600000001e+00,1.978404463999999905e+02,1.978403343999999890e+02,-1.474332999999999894e+00,-1.474353999999999942e+00,1.608999999999999986e+00,2.232000000000000206e+00,1.362000000000000099e+00,1.798999999999999932e+00
1.164616999999999953e-03,5.964754000000000111e+00,1.268231000000000089e-04,3.078427000000000247e-01,3.595896999999999809e-03,1.148784000000000027e+01,5.921430000000000530e-04,8.901765999999999845e-01,1.103582000000000087e-03,4.458980999999999882e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.252345000000000086e-04,2.559919999999999973e-01,1.300000000000000000e+01,4.100000000000000000e+01,1.978258511200000100e+02,1.978257373799999925e+02,-1.452472934300000018e+00,-1.452532035199999960e+00,1.978258510999999942e+02,1.978257374000000084e+02,-1.452472900000000067e+00,-1.452531999999999934e+00,1.731000000000000094e+00,1.961000000000000076e+00,1.433999999999999941e+00,1.578000000000000069e+00
3.051345999999999919e-02,2.088430999999999926e+02,5.830186000000000222e-04,1.245211000000000068e+00,5.143266999999999978e-02,2.268740999999999985e+02,1.576895999999999940e-03,1.730968999999999980e+00,1.103830999999999996e-03,4.975509000000000355e-03,4.911837999999999914e-05,6.735520000000000396e-02,2.550920000000000032e-04,9.843653999999999460e-01,2.780000000000000000e+02,7.090000000000000000e+02,1.978291257600000108e+02,1.978289389999999912e+02,-1.453322687400000035e+00,-1.453450722699999975e+00,1.978291258000000141e+02,1.978289389999999912e+02,-1.453322699999999967e+00,-1.453450700000000095e+00,5.471000000000000085e+00,7.123000000000000220e+00,4.225999999999999979e+00,5.431000000000000050e+00
