bit_flux_iso,hsc_flux_iso,bit_iso_fluxerr,hsc_iso_fluxerr,bit_flux_kron,hsc_flux_kron,bit_kron_fluxerr,hsc_kron_fluxerr,bit_background,hsc_background,bit_thresh,hsc_thresh,bit_maxflux,hsc_maxflux,bit_isoarea,hsc_isoarea,bit_xworld,hsc_xworld,bit_yworld,hsc_yworld,bit_alpha,hsc_alpha,bit_delta,hsc_delta,bit_a,hsc_a,bit_b,hsc_b
2.234262999999999787e-03,5.079211000000000098e+01,1.437459999999999888e-04,7.130296000000000411e-01,3.417508999999999998e-03,5.518260999999999683e+01,3.558462000000000083e-04,9.914275000000000171e-01,7.401747000000000404e-04,1.993777999999999870e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.235169000000000100e-04,1.234312000000000076e+00,3.400000000000000000e+01,1.470000000000000000e+02,1.978321470299999874e+02,1.978320313499999941e+02,-1.469403601400000037e+00,-1.469455407299999905e+00,1.978321469999999920e+02,1.978320313000000112e+02,-1.469403599999999921e+00,-1.469455399999999967e+00,2.095000000000000195e+00,3.036000000000000032e+00,1.401000000000000023e+00,2.620000000000000107e+00
1.046747999999999906e-03,9.844870000000000232e+00,1.003322000000000014e-04,4.227461000000000135e-01,2.353131999999999967e-03,1.270800000000000018e+01,3.335592999999999761e-04,9.371045000000000069e-01,7.375265999999999463e-04,2.622104000000000101e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.225480999999999999e-04,3.366995999999999878e-01,1.400000000000000000e+01,5.000000000000000000e+01,1.978269813999999940e+02,1.978268392699999936e+02,-1.462074492399999981e+00,-1.462081726300000106e+00,1.978269813999999940e+02,1.978268392999999890e+02,-1.462074499999999944e+00,-1.462081699999999929e+00,2.025999999999999801e+00,2.071000000000000174e+00,7.189999999999999725e-01,1.883000000000000007e+00
4.703765000000000051e-04,5.456870000000000331e+00,6.510409999999999895e-05,3.554327999999999932e-01,1.339834999999999941e-03,7.973078000000000110e+00,2.195755999999999988e-04,7.908855000000000190e-01,7.361152999999999620e-04,5.590394999999999739e-03,3.452665999999999987e-05,8.326392000000000515e-02,8.214619999999999626e-05,3.044163999999999759e-01,8.000000000000000000e+00,3.300000000000000000e+01,1.978260125399999936e+02,1.978258865800000024e+02,-1.458143264300000075e+00,-1.458186346700000025e+00,1.978260124999999903e+02,1.978258865999999898e+02,-1.458143299999999920e+00,-1.458186299999999935e+00,1.070000000000000062e+00,2.607000000000000206e+00,5.230000000000000204e-01,1.340000000000000080e+00
2.127429000000000126e-01,5.918913999999999760e+02,5.121131999999999811e-04,1.022034000000000109e+00,2.045306000000000068e-01,5.829885000000000446e+02,4.231767000000000102e-04,9.019190999999999736e-01,7.433267000000000129e-04,6.262008999999999805e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.326934999999999920e-02,2.634384000000000015e+01,4.060000000000000000e+02,3.130000000000000000e+02,1.978364181400000064e+02,1.978362876099999994e+02,-1.469163825200000106e+00,-1.469201085399999940e+00,1.978364181000000031e+02,1.978362875999999915e+02,-1.469163800000000020e+00,-1.469201100000000038e+00,3.092999999999999972e+00,2.680000000000000160e+00,2.826000000000000068e+00,2.568999999999999950e+00
3.173401000000000173e-03,2.933101999999999876e+01,1.643798000000000080e-04,6.449595999999999663e-01,5.991441999999999601e-03,3.476814000000000249e+01,4.683423999999999834e-04,1.132171999999999956e+00,7.359953999999999498e-04,5.204867999999999648e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.359428999999999889e-04,6.332214999999999927e-01,3.600000000000000000e+01,1.230000000000000000e+02,1.978256591999999898e+02,1.978256118799999967e+02,-1.456211728099999991e+00,-1.456277279200000052e+00,1.978256591999999898e+02,1.978256119000000126e+02,-1.456211700000000109e+00,-1.456277299999999997e+00,2.170999999999999819e+00,3.680000000000000160e+00,1.487999999999999989e+00,2.245000000000000107e+00
2.320213000000000136e-02,2.377502000000000066e+02,3.351439000000000219e-04,1.159067999999999987e+00,2.983832999999999971e-02,2.455276000000000067e+02,6.808749999999999481e-04,1.350599000000000105e+00,7.361813999999999511e-04,4.688712000000000261e-03,3.452665999999999987e-05,8.326392000000000515e-02,5.529283000000000505e-04,4.101386999999999894e+00,1.830000000000000000e+02,3.870000000000000000e+02,1.978297058699999980e+02,1.978295717299999978e+02,-1.459388818200000104e+00,-1.459449355500000101e+00,1.978297058999999933e+02,1.978295717000000025e+02,-1.459388799999999931e+00,-1.459449400000000008e+00,4.600999999999999979e+00,5.168000000000000149e+00,2.362999999999999989e+00,2.934000000000000163e+00
5.222770999999999664e-02,2.815147999999999797e+02,5.638180000000000015e-04,1.553268000000000093e+00,7.359087999999999741e-02,3.035312000000000126e+02,1.260105000000000079e-03,2.110812999999999828e+00,7.352020000000000126e-04,6.560001000000000200e-03,3.452665999999999987e-05,8.326392000000000515e-02,2.522817999999999805e-04,1.414099999999999913e+00,5.040000000000000000e+02,7.150000000000000000e+02,1.978291016100000093e+02,1.978289349800000139e+02,-1.453354983899999953e+00,-1.453461847500000070e+00,1.978291016000000013e+02,1.978289350000000013e+02,-1.453354999999999952e+00,-1.453461799999999915e+00,6.916000000000000369e+00,7.051000000000000156e+00,5.261999999999999567e+00,5.336999999999999744e+00
3.428947000000000245e-02,2.419321999999999946e+02,3.617528000000000171e-04,1.073498000000000063e+00,3.844463000000000047e-02,2.485146000000000015e+02,6.502266999999999726e-04,1.270666000000000073e+00,7.387148999999999972e-04,3.554915000000000071e-03,3.452665999999999987e-05,8.326392000000000515e-02,4.899569999999999577e-04,3.476519999999999833e+00,2.340000000000000000e+02,3.400000000000000000e+02,1.978330476200000021e+02,1.978329138299999954e+02,-1.463480549100000028e+00,-1.463528179399999907e+00,1.978330475999999862e+02,1.978329138000000000e+02,-1.463480499999999962e+00,-1.463528200000000057e+00,3.696000000000000174e+00,3.795999999999999819e+00,3.317000000000000171e+00,3.512999999999999901e+00
4.559093000000000173e-03,2.209387999999999863e+01,1.898094000000000127e-04,5.295248000000000177e-01,7.946786000000000821e-03,2.835880999999999830e+01,5.042942000000000344e-04,1.126714999999999911e+00,7.384393000000000163e-04,3.763396999999999923e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.541143000000000027e-04,7.025829999999999576e-01,5.700000000000000000e+01,8.600000000000000000e+01,1.978322076000000038e+02,1.978320882900000015e+02,-1.463272594300000007e+00,-1.463332875899999941e+00,1.978322076000000038e+02,1.978320883000000094e+02,-1.463272600000000034e+00,-1.463332899999999936e+00,2.423999999999999932e+00,2.644000000000000128e+00,1.885000000000000009e+00,1.965000000000000080e+00
1.106362999999999965e-03,4.477994999999999948e+00,1.003322000000000014e-04,3.040368999999999988e-01,1.810935999999999969e-03,7.432597000000000342e+00,1.826979000000000114e-04,7.928311000000000108e-01,7.369202000000000261e-04,3.971350999999999701e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.578457000000000124e-04,2.623825000000000185e-01,1.600000000000000000e+01,2.600000000000000000e+01,1.978301128399999982e+02,1.978299899399999902e+02,-1.460724311999999969e+00,-1.460752518999999916e+00,1.978301127999999949e+02,1.978299898999999868e+02,-1.460724300000000087e+00,-1.460752499999999898e+00,1.772000000000000020e+00,1.574999999999999956e+00,7.920000000000000373e-01,1.258999999999999897e+00
1.857348999999999892e-03,1.429407999999999923e+01,1.173680999999999986e-04,4.839186999999999794e-01,2.975133999999999938e-03,2.285545000000000115e+01,2.938713000000000132e-04,1.211070000000000091e+00,7.490943999999999815e-04,1.292190999999999999e-02,3.452665999999999987e-05,8.326392000000000515e-02,1.960548000000000054e-04,5.988343999999999889e-01,2.100000000000000000e+01,5.700000000000000000e+01,1.978390463499999896e+02,1.978388800099999969e+02,-1.474136409600000031e+00,-1.474167413600000032e+00,1.978390463000000068e+02,1.978388799999999890e+02,-1.474136399999999902e+00,-1.474167400000000017e+00,1.304000000000000048e+00,2.298000000000000043e+00,1.229000000000000092e+00,1.848999999999999977e+00
1.593117999999999921e-03,1.916418000000000177e+01,1.239544999999999937e-04,5.438777000000000195e-01,3.281323000000000052e-03,2.373378999999999905e+01,3.460329999999999851e-04,9.205172999999999828e-01,7.395563999999999654e-04,2.423386000000000030e-03,3.452665999999999987e-05,8.326392000000000515e-02,9.858892999999999596e-05,4.066503000000000201e-01,1.800000000000000000e+01,8.400000000000000000e+01,1.978334145999999976e+02,1.978332495699999924e+02,-1.465567218699999952e+00,-1.465650451099999918e+00,1.978334145999999976e+02,1.978332495999999878e+02,-1.465567199999999959e+00,-1.465650499999999967e+00,1.477999999999999980e+00,2.809000000000000163e+00,1.342000000000000082e+00,2.232000000000000206e+00
8.168113999999999974e-04,1.916418000000000177e+01,8.299177000000000518e-05,5.438777000000000195e-01,1.907250999999999998e-03,2.373378999999999905e+01,2.614316999999999791e-04,9.205172999999999828e-01,7.395614999999999698e-04,2.423386000000000030e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.075555000000000039e-04,4.066503000000000201e-01,1.300000000000000000e+01,8.400000000000000000e+01,1.978332668200000057e+02,1.978332495699999924e+02,-1.465690180600000003e+00,-1.465650451099999918e+00,1.978332667999999899e+02,1.978332495999999878e+02,-1.465690200000000054e+00,-1.465650499999999967e+00,1.266000000000000014e+00,2.809000000000000163e+00,8.870000000000000107e-01,2.232000000000000206e+00
1.550717999999999975e-03,1.086982000000000070e+01,1.173680999999999986e-04,4.263749000000000011e-01,2.174736999999999938e-03,1.484301999999999921e+01,2.865689999999999731e-04,9.288478999999999486e-01,7.356233000000000216e-04,6.462047999999999751e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.051953999999999991e-04,3.985767000000000060e-01,2.200000000000000000e+01,5.400000000000000000e+01,1.978258520699999963e+02,1.978257225199999993e+02,-1.452466337199999957e+00,-1.452542610500000109e+00,1.978258520999999917e+02,1.978257225000000119e+02,-1.452466299999999988e+00,-1.452542599999999906e+00,1.657999999999999918e+00,2.104000000000000092e+00,1.124000000000000110e+00,1.749000000000000110e+00
3.127182000000000052e-03,3.375885000000000247e+01,1.260735999999999986e-04,4.964900999999999898e-01,3.356979999999999860e-03,3.565371999999999986e+01,2.006642999999999958e-04,6.544448000000000487e-01,7.474771000000000063e-04,7.718655999999999955e-03,3.452665999999999987e-05,8.326392000000000515e-02,3.668392999999999828e-04,1.859409000000000090e+00,2.600000000000000000e+01,7.400000000000000000e+01,1.978404487800000027e+02,1.978403129399999898e+02,-1.474327442100000107e+00,-1.474350340800000048e+00,1.978404487999999901e+02,1.978403128999999865e+02,-1.474327399999999955e+00,-1.474350300000000002e+00,1.377999999999999892e+00,1.951999999999999957e+00,1.199999999999999956e+00,1.858999999999999986e+00
6.488274999999999945e-04,2.898788000000000142e+00,7.278859999999999627e-05,2.419592999999999883e-01,1.077431000000000005e-03,4.292955000000000076e+00,1.752981999999999880e-04,5.026578999999999908e-01,7.361222999999999638e-04,6.865104999999999819e-03,3.452665999999999987e-05,8.326392000000000515e-02,9.968969999999999524e-05,3.000914000000000081e-01,9.000000000000000000e+00,1.600000000000000000e+01,1.978276173200000017e+02,1.978274893599999871e+02,-1.455328091299999960e+00,-1.455373210399999895e+00,1.978276172999999858e+02,1.978274893999999904e+02,-1.455328100000000013e+00,-1.455373199999999922e+00,9.449999999999999512e-01,1.205000000000000071e+00,7.279999999999999805e-01,1.094999999999999973e+00
2.290537999999999949e-02,2.294310999999999865e+02,3.070953999999999871e-04,1.022034000000000109e+00,2.606875999999999985e-02,2.327084999999999866e+02,5.037686000000000204e-04,1.138954999999999940e+00,7.398495999999999849e-04,1.882210000000000046e-03,3.452665999999999987e-05,8.326392000000000515e-02,5.478968000000000293e-04,4.674279000000000295e+00,1.570000000000000000e+02,3.000000000000000000e+02,1.978364537799999994e+02,1.978363231699999858e+02,-1.464447485300000018e+00,-1.464501810500000056e+00,1.978364537999999868e+02,1.978363232000000096e+02,-1.464447499999999902e+00,-1.464501800000000076e+00,4.155000000000000249e+00,4.264999999999999680e+00,2.000000000000000000e+00,2.564000000000000057e+00
1.188307999999999899e-03,5.786189000000000249e+00,1.079629000000000027e-04,3.330557000000000101e-01,2.257864999999999959e-03,7.332826999999999984e+00,3.156039000000000023e-04,6.055348000000000397e-01,7.357079999999999566e-04,6.777962000000000223e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.037140999999999969e-04,3.195881999999999890e-01,1.900000000000000000e+01,3.100000000000000000e+01,1.978270321999999908e+02,1.978268817199999887e+02,-1.452960705800000030e+00,-1.453031362099999946e+00,1.978270321999999908e+02,1.978268817000000013e+02,-1.452960699999999994e+00,-1.453031399999999973e+00,1.310000000000000053e+00,1.754000000000000004e+00,1.217000000000000082e+00,1.344999999999999973e+00
4.818210999999999870e-04,9.577235999999999194e+00,7.634133000000000249e-05,4.227461000000000135e-01,2.066281000000000107e-03,1.417337999999999987e+01,2.929685000000000123e-04,9.469174000000000202e-01,7.458573000000000459e-04,4.436116000000000364e-03,3.452665999999999987e-05,8.326392000000000515e-02,7.765436999999999763e-05,3.311452999999999758e-01,8.000000000000000000e+00,4.900000000000000000e+01,1.978413050199999930e+02,1.978411926599999902e+02,-1.474679611500000043e+00,-1.474748664300000067e+00,1.978413050000000055e+02,1.978411926999999935e+02,-1.474679599999999979e+00,-1.474748699999999912e+00,1.135000000000000009e+00,2.153999999999999915e+00,7.399999999999999911e-01,1.826999999999999957e+00
1.874949000000000103e-03,9.401092999999999478e+00,1.342155000000000095e-04,4.227461000000000135e-01,4.457903000000000039e-03,1.310528000000000048e+01,5.146931999999999462e-04,7.631263999999999825e-01,7.360358999999999912e-04,5.222852000000000050e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.270160000000000050e-04,3.276691999999999938e-01,2.900000000000000000e+01,4.800000000000000000e+01,1.978315260200000125e+02,1.978313793799999871e+02,-1.458926865700000075e+00,-1.458978720199999968e+00,1.978315259999999967e+02,1.978313794000000030e+02,-1.458926900000000026e+00,-1.458978700000000073e+00,2.343999999999999861e+00,2.053999999999999826e+00,1.366000000000000103e+00,1.887999999999999901e+00
1.540287999999999900e-03,9.738884000000000540e+00,1.003322000000000014e-04,4.041137000000000201e-01,2.498270999999999825e-03,1.227030000000000065e+01,2.468381000000000177e-04,8.082274000000000402e-01,7.349368000000000003e-04,4.118799000000000245e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.903974000000000009e-04,4.589293999999999873e-01,1.700000000000000000e+01,3.900000000000000000e+01,1.978260695900000030e+02,1.978259377200000131e+02,-1.451175710100000016e+00,-1.451222446000000055e+00,1.978260696000000110e+02,1.978259376999999972e+02,-1.451175700000000068e+00,-1.451222400000000023e+00,1.191000000000000059e+00,1.792999999999999927e+00,1.024999999999999911e+00,1.594000000000000083e+00
2.664403999999999991e-03,1.661091000000000051e+01,1.342155000000000095e-04,4.405913000000000190e-01,3.711452999999999974e-03,1.923393000000000086e+01,3.009964999999999971e-04,7.364138000000000073e-01,7.406154000000000513e-04,2.163959999999999929e-03,3.452665999999999987e-05,8.326392000000000515e-02,2.177075999999999957e-04,8.619841000000000308e-01,3.100000000000000000e+01,5.100000000000000000e+01,1.978366279699999950e+02,1.978364690699999926e+02,-1.466290641300000086e+00,-1.466335147599999944e+00,1.978366279999999904e+02,1.978364690999999880e+02,-1.466290600000000000e+00,-1.466335100000000002e+00,1.838999999999999968e+00,2.130999999999999783e+00,1.409999999999999920e+00,1.562999999999999945e+00
5.100188000000000291e-03,1.140489000000000033e+02,1.737804000000000074e-04,8.563555000000000472e-01,7.107058000000000299e-03,1.184150999999999954e+02,3.754086000000000228e-04,1.051751000000000102e+00,7.444824000000000060e-04,4.684101000000000410e-03,3.452665999999999987e-05,8.326392000000000515e-02,2.647222000000000182e-04,3.395629000000000008e+00,5.000000000000000000e+01,2.130000000000000000e+02,1.978401253799999893e+02,1.978399887600000113e+02,-1.470673096400000102e+00,-1.470705242199999985e+00,1.978401254000000051e+02,1.978399887999999862e+02,-1.470673099999999955e+00,-1.470705200000000046e+00,2.134999999999999787e+00,3.096000000000000085e+00,1.582999999999999963e+00,2.834999999999999964e+00
2.884458999999999808e-03,3.467356000000000193e+01,1.675718999999999939e-04,6.866119000000000527e-01,4.340380999999999927e-03,3.962800000000000011e+01,4.683423999999999834e-04,1.061954999999999982e+00,7.368315999999999538e-04,4.668896999999999978e-03,3.452665999999999987e-05,8.326392000000000515e-02,9.115867000000000317e-05,6.129873000000000127e-01,4.400000000000000000e+01,1.310000000000000000e+02,1.978336251000000061e+02,1.978334513800000138e+02,-1.459772395199999906e+00,-1.459736698599999993e+00,1.978336251000000061e+02,1.978334514000000013e+02,-1.459772400000000081e+00,-1.459736700000000109e+00,3.188000000000000167e+00,3.067000000000000171e+00,1.433999999999999941e+00,2.728000000000000203e+00
4.546134999999999760e-03,3.407589999999999719e+01,1.611244000000000120e-04,5.900716999999999768e-01,6.095457000000000305e-03,3.863188999999999851e+01,3.682844000000000005e-04,9.501659000000000077e-01,7.439442000000000320e-04,3.405088000000000125e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.971754999999999894e-04,1.068246999999999947e+00,4.600000000000000000e+01,1.000000000000000000e+02,1.978426034700000002e+02,1.978424675400000012e+02,-1.473741825100000069e+00,-1.473781299100000108e+00,1.978426034999999956e+02,1.978424674999999979e+02,-1.473741799999999991e+00,-1.473781299999999961e+00,2.061999999999999833e+00,2.684000000000000163e+00,1.512999999999999901e+00,2.075000000000000178e+00
2.573075000000000188e-03,3.467356000000000193e+01,1.544078999999999959e-04,6.866119000000000527e-01,5.117871999999999873e-03,3.962800000000000011e+01,4.717241000000000056e-04,1.061954999999999982e+00,7.367368999999999698e-04,4.668896999999999978e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.108140999999999933e-04,6.129873000000000127e-01,3.800000000000000000e+01,1.310000000000000000e+02,1.978335513700000092e+02,1.978334513800000138e+02,-1.459615953799999977e+00,-1.459736698599999993e+00,1.978335514000000046e+02,1.978334514000000013e+02,-1.459616000000000025e+00,-1.459736700000000109e+00,2.491000000000000103e+00,3.067000000000000171e+00,1.449000000000000066e+00,2.728000000000000203e+00
9.472401999999999775e-04,5.201476000000000433e+00,9.490471999999999418e-05,2.830428999999999862e-01,2.204124999999999921e-03,6.578127000000000280e+00,3.105267999999999896e-04,6.401643000000000194e-01,7.417320999999999723e-04,2.605328999999999978e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.069650000000000033e-04,4.203404000000000029e-01,1.200000000000000000e+01,2.200000000000000000e+01,1.978393471100000056e+02,1.978392101400000058e+02,-1.468290282199999908e+00,-1.468318281599999997e+00,1.978393470999999977e+02,1.978392101000000025e+02,-1.468290300000000048e+00,-1.468318299999999965e+00,1.300999999999999934e+00,1.332000000000000073e+00,9.370000000000000551e-01,1.211000000000000076e+00
3.951307999999999947e-04,2.886839999999999851e+00,5.638180999999999678e-05,2.543754999999999766e-01,6.369388000000000350e-04,9.361257999999999413e+00,1.437459999999999888e-04,9.420237999999999667e-01,7.388053000000000328e-04,2.390489999999999889e-03,3.452665999999999987e-05,8.326392000000000515e-02,1.097677000000000028e-04,2.699091000000000129e-01,6.000000000000000000e+00,1.800000000000000000e+01,1.978360538299999973e+02,1.978358901599999911e+02,-1.463416577200000068e+00,-1.463481308300000006e+00,1.978360538000000020e+02,1.978358901999999944e+02,-1.463416599999999956e+00,-1.463481299999999985e+00,7.960000000000000409e-01,1.614000000000000101e+00,5.000000000000000000e-01,1.108999999999999986e+00
